nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
rockReact/react-redux-book,https://github.com/rockReact/react-redux-book,2017-04-11T20:11:57+09,2017-04-16T21:40:44+09,6,58,17,3,3,0,0
yujuenianbei/react-redux-book,https://github.com/yujuenianbei/react-redux-book,2018-02-09T18:28:07+09,2018-02-09T18:37:51+09,1,4,0,0,0,0,0
