nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
cpbuckingham/micron,https://github.com/cpbuckingham/micron,2018-01-24T02:25:22+09,2018-01-24 02:37:27+09:00,1,6,6,6,6,0,0,1516729047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
jsgoten/micron,https://github.com/jsgoten/micron,2018-02-01T11:32:38+09,2018-02-07 12:28:19+09:00,7,6628,40,17,24,1,0,1517974099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
