nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
KoltWright/home-loan-wizard,https://github.com/KoltWright/home-loan-wizard,2017-10-08T00:10:36+09,2017-10-10T15:26:33+09,2,438,345,0,0,1,0
juliecoding/home-loan-wizard,https://github.com/juliecoding/home-loan-wizard,2017-10-08T01:35:56+09,2017-10-08T04:41:33+09,1,11811,171,0,0,2,0
ckyle25/home-loan-wizard,https://github.com/ckyle25/home-loan-wizard,2017-10-08T03:14:15+09,2018-02-16T01:32:30+09,1,66,116,0,0,1,0
landonwjohnson/home-loan-wizard,https://github.com/landonwjohnson/home-loan-wizard,2017-10-10T21:48:25+09,2017-10-11T03:38:02+09,5,11028,168,0,0,2,0
j-ryan-williams/home-loan-wizard,https://github.com/j-ryan-williams/home-loan-wizard,2017-10-12T01:44:43+09,2017-10-15T03:22:07+09,1,603,350,0,0,1,0
katieolivia/home-loan-wizard,https://github.com/katieolivia/home-loan-wizard,2017-10-13T09:56:29+09,2017-10-15T04:04:53+09,1,11969,157,0,0,2,0
Fideist/home-loan-wizard,https://github.com/Fideist/home-loan-wizard,2017-10-15T00:28:51+09,2017-10-15T04:40:36+09,1,11228,329,0,0,2,0
NickHath/home-loan-wizard,https://github.com/NickHath/home-loan-wizard,2017-10-17T05:08:23+09,2017-10-17T10:13:46+09,13,11967,158,0,0,2,0
chrisjxn/home-loan-wizard,https://github.com/chrisjxn/home-loan-wizard,2017-10-17T05:19:07+09,2017-10-22T01:09:21+09,1,592,317,0,0,1,0
timknapp12/home-loan-wizard,https://github.com/timknapp12/home-loan-wizard,2017-10-17T05:21:27+09,2017-10-17T11:37:36+09,1,11792,123,0,0,2,0
Natalia504/home-loan-wizard,https://github.com/Natalia504/home-loan-wizard,2017-10-17T05:22:04+09,2017-10-18T05:50:15+09,1,406,161,0,0,1,0
seanqureshi/home-loan-wizard,https://github.com/seanqureshi/home-loan-wizard,2017-10-17T05:22:13+09,2017-10-17T08:09:23+09,1,12060,241,0,0,2,0
brantbagnall/home-loan-wizard,https://github.com/brantbagnall/home-loan-wizard,2017-10-17T05:22:31+09,2017-10-17T07:32:06+09,2,10912,124,0,0,2,0
TheTylerCook/home-loan-wizard,https://github.com/TheTylerCook/home-loan-wizard,2017-10-17T05:27:09+09,2017-10-17T05:34:38+09,1,11555,0,0,0,1,0
SheaClose/home-loan-wizard,https://github.com/SheaClose/home-loan-wizard,2017-10-19T09:56:33+09,2017-10-19T10:25:03+09,3,7275,3121,0,2537,5,0
BuddhaTheChef/home-loan-wizard,https://github.com/BuddhaTheChef/home-loan-wizard,2017-10-27T03:34:00+09,2017-10-27T06:32:20+09,1,7246,312,0,0,2,0
chuckcipione/home-loan-wizard,https://github.com/chuckcipione/home-loan-wizard,2017-10-27T03:36:09+09,2017-10-27T22:41:41+09,1,12093,327,0,0,2,0
KyleCieskiewicz/home-loan-wizard,https://github.com/KyleCieskiewicz/home-loan-wizard,2017-10-27T03:43:34+09,2017-10-27T06:06:59+09,1,405,319,0,0,1,0
clarkmackenzieb/home-loan-wizard,https://github.com/clarkmackenzieb/home-loan-wizard,2017-10-27T03:43:47+09,2017-10-28T00:20:51+09,1,234,163,0,0,1,0
SavyParchman/home-loan-wizard,https://github.com/SavyParchman/home-loan-wizard,2017-10-27T03:47:47+09,2017-10-27T06:29:29+09,1,11951,157,0,0,2,0
screamworks/home-loan-wizard,https://github.com/screamworks/home-loan-wizard,2017-10-27T03:52:01+09,2017-10-27T05:36:16+09,1,7342,426,0,0,2,0
giaonguyenn/home-loan-wizard,https://github.com/giaonguyenn/home-loan-wizard,2017-10-27T04:02:16+09,2017-10-27T10:03:30+09,1,6827,133,0,0,2,0
petermiles/home-loan-wizard,https://github.com/petermiles/home-loan-wizard,2017-10-27T05:11:06+09,2017-10-27T06:27:11+09,1,7245,342,0,0,2,0
frankrobenalt/home-loan-wizard,https://github.com/frankrobenalt/home-loan-wizard,2017-10-27T05:33:10+09,2017-10-27T13:16:44+09,1,10887,201,0,0,2,0
mariohoyos92/home-loan-wizard,https://github.com/mariohoyos92/home-loan-wizard,2017-10-30T09:59:30+09,2017-10-31T05:57:25+09,2,7051,255,0,0,2,0
Ajaalexandra/home-loan-wizard,https://github.com/Ajaalexandra/home-loan-wizard,2017-10-30T23:23:21+09,2017-11-01T11:59:14+09,1,12069,211,0,0,2,0
erikgolden7/home-loan-wizard,https://github.com/erikgolden7/home-loan-wizard,2017-10-31T02:20:18+09,2017-10-31T05:06:15+09,1,943,603,0,0,1,0
jsjutzi/home-loan-wizard,https://github.com/jsjutzi/home-loan-wizard,2017-10-31T02:23:10+09,2017-10-31T05:40:50+09,1,7516,560,0,0,2,0
bahull/home-loan-wizard,https://github.com/bahull/home-loan-wizard,2017-10-31T03:20:55+09,2017-10-31T06:52:18+09,1,7042,161,0,0,2,0
LeahDombrosky/home-loan-wizard,https://github.com/LeahDombrosky/home-loan-wizard,2017-10-31T03:21:30+09,2017-10-31T10:59:49+09,1,11117,143,0,0,2,0
ericdrewes/home-loan-wizard,https://github.com/ericdrewes/home-loan-wizard,2017-10-31T03:28:52+09,2017-12-21T07:09:12+09,4,19035,595,0,0,3,0
devinbjackson/home-loan-wizard,https://github.com/devinbjackson/home-loan-wizard,2017-10-31T03:31:42+09,2017-10-31T07:35:32+09,1,11910,155,0,0,2,0
cgroane/home-loan-wizard,https://github.com/cgroane/home-loan-wizard,2017-10-31T03:32:03+09,2017-10-31T07:35:59+09,1,11980,153,0,0,2,0
DevMountain2/home-loan-wizard,https://github.com/DevMountain2/home-loan-wizard,2017-10-31T03:32:40+09,2017-10-31T11:15:32+09,1,12164,288,0,0,2,0
kLPham/home-loan-wizard,https://github.com/kLPham/home-loan-wizard,2017-10-31T03:41:13+09,2018-01-01T13:33:52+09,1,12465,545,0,0,2,0
matthcarson01/home-loan-wizard,https://github.com/matthcarson01/home-loan-wizard,2017-10-31T03:42:47+09,2017-10-31T09:04:43+09,1,11862,133,0,0,2,0
StiX1919/home-loan-wizard,https://github.com/StiX1919/home-loan-wizard,2017-10-31T03:56:41+09,2017-10-31T05:45:30+09,1,11973,157,0,0,2,0
MightyJoeW/home-loan-wizard,https://github.com/MightyJoeW/home-loan-wizard,2017-10-31T04:04:12+09,2018-04-27T05:45:52+09,24,19665,419,39,41,5,0
KaraCav/home-loan-wizard,https://github.com/KaraCav/home-loan-wizard,2017-10-31T04:18:18+09,2017-10-31T07:28:03+09,2,12429,545,0,0,2,0
valcodes/home-loan-wizard,https://github.com/valcodes/home-loan-wizard,2017-10-31T04:27:07+09,2018-02-09T23:54:25+09,1,12419,454,0,0,2,0
dmndc/home-loan-wizard,https://github.com/dmndc/home-loan-wizard,2017-10-31T04:27:28+09,2017-11-12T16:04:52+09,1,12127,262,0,0,2,0
chriswfoster/home-loan-wizard,https://github.com/chriswfoster/home-loan-wizard,2017-10-31T07:49:36+09,2017-10-31T07:50:40+09,1,11966,153,0,0,2,0
ccorkery97/home-loan-wizard,https://github.com/ccorkery97/home-loan-wizard,2017-11-01T04:23:06+09,2017-11-01T05:13:49+09,1,12152,335,0,0,2,0
kekoawilson/home-loan-wizard,https://github.com/kekoawilson/home-loan-wizard,2017-11-14T06:36:56+09,2017-11-15T06:04:34+09,1,12056,279,0,0,2,0
sbready/home-loan-wizard,https://github.com/sbready/home-loan-wizard,2017-11-14T06:52:08+09,2017-11-15T01:03:28+09,1,11690,122,0,0,2,0
deltmd/home-loan-wizard,https://github.com/deltmd/home-loan-wizard,2017-11-16T06:40:10+09,2017-11-16T08:03:51+09,1,11243,301,0,0,2,0
jnaught/home-loan-wizard,https://github.com/jnaught/home-loan-wizard,2017-12-19T03:52:06+09,2017-12-19T07:11:34+09,1,7078,397,0,0,2,0
bpoole5591/home-loan-wizard,https://github.com/bpoole5591/home-loan-wizard,2017-12-19T04:14:44+09,2017-12-19T08:39:08+09,1,19307,575,0,0,3,0
BrunoCDev/home-loan-wizard,https://github.com/BrunoCDev/home-loan-wizard,2017-12-19T04:24:48+09,2017-12-19T08:03:52+09,1,7156,240,0,0,2,0
celias/home-loan-wizard,https://github.com/celias/home-loan-wizard,2017-12-19T04:27:42+09,2017-12-19T12:17:43+09,1,7176,233,0,0,2,0
larryzli/home-loan-wizard,https://github.com/larryzli/home-loan-wizard,2017-12-19T04:32:08+09,2017-12-19T07:04:13+09,2,7522,459,0,0,2,0
Jinyeob-Kim/home-loan-wizard,https://github.com/Jinyeob-Kim/home-loan-wizard,2017-12-19T04:40:10+09,2017-12-19T07:36:11+09,3,7533,575,0,0,2,0
Hammer-Keith/home-loan-wizard,https://github.com/Hammer-Keith/home-loan-wizard,2017-12-19T04:40:19+09,2017-12-20T04:42:57+09,1,11944,307,0,0,2,0
jordansnow89/home-loan-wizard,https://github.com/jordansnow89/home-loan-wizard,2017-12-19T04:42:38+09,2017-12-19T13:13:43+09,2,7187,177,0,0,2,0
Kare-bear/home-loan-wizard,https://github.com/Kare-bear/home-loan-wizard,2017-12-19T04:43:08+09,2017-12-19T13:59:51+09,1,7058,160,0,0,2,0
rachelruff/home-loan-wizard,https://github.com/rachelruff/home-loan-wizard,2017-12-19T04:48:51+09,2018-01-02T14:18:59+09,2,11618,555,0,0,2,0
dlym37/home-loan-wizard,https://github.com/dlym37/home-loan-wizard,2017-12-19T05:23:13+09,2017-12-19T10:41:54+09,1,11070,187,0,0,2,0
tpeschke/home-loan-wizard,https://github.com/tpeschke/home-loan-wizard,2017-12-19T05:28:07+09,2017-12-20T00:36:26+09,1,10872,134,0,0,2,0
jmarc21/home-loan-wizard,https://github.com/jmarc21/home-loan-wizard,2017-12-19T05:31:31+09,2017-12-19T14:11:29+09,1,507,275,0,0,1,0
bdlewis30/home-loan-wizard,https://github.com/bdlewis30/home-loan-wizard,2017-12-19T05:38:48+09,2017-12-20T02:12:24+09,2,11872,240,0,0,2,0
jemcafe/home-loan-wizard,https://github.com/jemcafe/home-loan-wizard,2017-12-19T05:52:21+09,2017-12-30T15:11:34+09,13,11935,167,0,0,2,0
Lisamarie73187/home-loan-wizard,https://github.com/Lisamarie73187/home-loan-wizard,2017-12-19T05:52:43+09,2017-12-19T11:57:56+09,2,11998,154,0,0,2,0
austinr47/home-loan-wizard,https://github.com/austinr47/home-loan-wizard,2017-12-19T05:55:04+09,2017-12-20T01:55:41+09,2,11737,125,0,0,2,0
SukanyaVee/home-loan-wizard,https://github.com/SukanyaVee/home-loan-wizard,2017-12-19T06:05:49+09,2017-12-19T08:29:43+09,1,10872,126,0,0,2,0
mido324/home-loan-wizard,https://github.com/mido324/home-loan-wizard,2017-12-19T06:13:17+09,2017-12-19T11:07:19+09,3,11752,129,0,0,3,0
melodymennen/home-loan-wizard,https://github.com/melodymennen/home-loan-wizard,2017-12-19T06:14:16+09,2017-12-19T08:39:47+09,14,11979,157,0,0,2,0
tcb1978/home-loan-wizard,https://github.com/tcb1978/home-loan-wizard,2017-12-19T06:24:24+09,2017-12-19T11:39:51+09,13,12155,163,0,0,2,0
RyanADesigns/home-loan-wizard,https://github.com/RyanADesigns/home-loan-wizard,2017-12-19T06:36:41+09,2017-12-19T14:08:21+09,1,295,111,0,0,1,0
thuanty5/home-loan-wizard,https://github.com/thuanty5/home-loan-wizard,2017-12-19T13:37:30+09,2018-01-04T15:37:31+09,2,11993,331,0,0,2,0
brettghays/react-5-afternoon,https://github.com/brettghays/react-5-afternoon,2018-01-23T10:08:44+09,2018-01-28T05:09:48+09,13,409,158,0,0,1,0
ballermjc/react-5-afternoon,https://github.com/ballermjc/react-5-afternoon,2018-01-23T11:35:46+09,2018-01-28T03:09:17+09,1,12031,157,0,0,2,0
alyssalleonard/react-5-afternoon,https://github.com/alyssalleonard/react-5-afternoon,2018-01-25T13:18:15+09,2018-01-28T05:28:45+09,1,12232,157,0,0,2,0
jaylanjones421/react-5-afternoon,https://github.com/jaylanjones421/react-5-afternoon,2018-01-27T06:35:44+09,2018-01-28T04:50:13+09,1,12197,164,0,0,2,0
TalanCurtis/react-5-afternoon,https://github.com/TalanCurtis/react-5-afternoon,2018-01-29T10:27:20+09,2018-01-30T10:50:10+09,3,12243,194,0,0,2,0
redsnow32/react-5-afternoon,https://github.com/redsnow32/react-5-afternoon,2018-01-30T05:31:59+09,2018-01-31T00:29:24+09,1,12204,157,0,0,2,0
mateotherock/react-5-afternoon,https://github.com/mateotherock/react-5-afternoon,2018-01-30T05:49:22+09,2018-01-30T08:44:46+09,1,11268,296,0,0,2,0
AtwoodStewart98/react-5-afternoon,https://github.com/AtwoodStewart98/react-5-afternoon,2018-01-31T04:37:51+09,2018-02-01T07:12:12+09,4,12739,566,0,0,2,0
brittanyjat/react-5-afternoon,https://github.com/brittanyjat/react-5-afternoon,2018-02-08T06:34:20+09,2018-02-09T04:08:55+09,2,12388,313,0,0,2,0
tcscheurer/react-5-afternoon,https://github.com/tcscheurer/react-5-afternoon,2018-02-12T03:02:25+09,2018-02-13T04:20:56+09,2,11149,143,0,0,2,0
dpacker360/react-5-afternoon,https://github.com/dpacker360/react-5-afternoon,2018-02-13T00:56:29+09,2018-02-13T07:44:42+09,1,11979,136,0,0,2,0
Garrettcraig4/react-5-afternoon,https://github.com/Garrettcraig4/react-5-afternoon,2018-02-13T03:53:00+09,2018-02-13T09:51:38+09,1,7302,446,0,0,2,0
TrampleFirstStrike/react-5-afternoon,https://github.com/TrampleFirstStrike/react-5-afternoon,2018-02-13T04:04:51+09,2018-02-13T07:08:10+09,1,12362,310,0,0,2,0
michaelStillwell/react-5-afternoon,https://github.com/michaelStillwell/react-5-afternoon,2018-02-13T04:07:53+09,2018-02-13T07:12:15+09,1,12189,161,0,0,2,0
LoganSimonsen/react-5-afternoon,https://github.com/LoganSimonsen/react-5-afternoon,2018-02-13T04:14:32+09,2018-02-13T07:21:57+09,1,11351,260,0,0,2,0
tiffanyls/react-5-afternoon,https://github.com/tiffanyls/react-5-afternoon,2018-02-13T04:25:20+09,2018-02-13T08:14:39+09,7,12240,265,0,0,2,1
Jpecina/react-5-afternoon,https://github.com/Jpecina/react-5-afternoon,2018-02-13T04:31:23+09,2018-02-20T11:53:02+09,2,12248,188,0,0,2,0
XavierCarpenter/react-5-afternoon,https://github.com/XavierCarpenter/react-5-afternoon,2018-02-13T04:32:08+09,2018-02-13T08:19:47+09,2,11515,351,0,0,2,0
rachelruff1/react-5-afternoon,https://github.com/rachelruff1/react-5-afternoon,2018-02-13T04:34:54+09,2018-02-13T09:23:48+09,1,7358,392,0,0,2,1
Jaquin92/react-5-afternoon,https://github.com/Jaquin92/react-5-afternoon,2018-02-13T04:40:35+09,2018-02-13T11:22:22+09,1,12672,572,0,0,2,0
RyanD860/react-5-afternoon,https://github.com/RyanD860/react-5-afternoon,2018-02-13T04:40:46+09,2018-02-13T11:53:51+09,1,12693,567,0,0,2,0
garmeil/react-5-afternoon,https://github.com/garmeil/react-5-afternoon,2018-02-13T04:41:34+09,2018-02-13T08:05:54+09,1,7232,451,0,0,2,0
karasworld/react-5-afternoon,https://github.com/karasworld/react-5-afternoon,2018-02-13T04:44:53+09,2018-02-13T08:06:14+09,1,7105,160,0,0,2,0
zcericola/react-5-afternoon,https://github.com/zcericola/react-5-afternoon,2018-02-13T04:47:56+09,2018-02-13T07:08:07+09,1,7158,195,0,0,2,0
stevesmithsays/react-5-afternoon,https://github.com/stevesmithsays/react-5-afternoon,2018-02-13T05:10:19+09,2018-03-27T10:55:25+09,2,7159,202,0,0,2,0
Mkoerber7/react-5-afternoon,https://github.com/Mkoerber7/react-5-afternoon,2018-02-13T05:13:05+09,2018-02-13T14:48:44+09,2,7108,162,0,0,2,0
saradaniellesmith/react-5-afternoon,https://github.com/saradaniellesmith/react-5-afternoon,2018-02-13T05:23:05+09,2018-02-13T08:38:11+09,2,12415,350,0,0,2,0
joshborup/react-5-afternoon,https://github.com/joshborup/react-5-afternoon,2018-02-13T06:10:19+09,2018-02-13T08:40:56+09,1,7063,154,0,0,2,0
jordanmbush/react-5-afternoon,https://github.com/jordanmbush/react-5-afternoon,2018-02-13T06:10:43+09,2018-02-13T11:25:50+09,10,6993,154,0,0,2,0
downtownes/react-5-afternoon,https://github.com/downtownes/react-5-afternoon,2018-02-17T03:00:55+09,2018-02-17T08:07:09+09,1,11095,207,0,0,2,0
Devinbeth/react-5-afternoon,https://github.com/Devinbeth/react-5-afternoon,2018-02-20T01:38:09+09,2018-02-20T08:45:35+09,1,11242,328,0,0,2,0
asemle/react-5-afternoon,https://github.com/asemle/react-5-afternoon,2018-02-20T08:29:47+09,2018-02-20T08:31:45+09,1,12267,237,0,0,2,0
Dmust32/react-5-afternoon,https://github.com/Dmust32/react-5-afternoon,2018-02-28T12:24:15+09,2018-03-04T04:33:12+09,1,12138,148,0,0,2,0
preston24/react-5-afternoon,https://github.com/preston24/react-5-afternoon,2018-02-28T12:31:49+09,2018-03-02T06:39:05+09,2,12197,158,0,0,2,0
shanetidwell/react-5-afternoon,https://github.com/shanetidwell/react-5-afternoon,2018-03-01T10:14:17+09,2018-03-04T05:27:36+09,1,13613,156,0,0,2,0
banderson19/react-5-afternoon,https://github.com/banderson19/react-5-afternoon,2018-03-04T03:10:36+09,2018-03-05T06:12:31+09,2,12696,156,0,0,2,0
kellerchch/react-5-afternoon,https://github.com/kellerchch/react-5-afternoon,2018-03-04T03:22:07+09,2018-03-09T09:05:33+09,1,13486,198,0,0,2,0
wanglin2331/react-5-afternoon,https://github.com/wanglin2331/react-5-afternoon,2018-03-04T03:37:57+09,2018-03-04T15:40:46+09,1,12677,157,0,0,2,0
DanielPacker-DM12/react-5-afternoon,https://github.com/DanielPacker-DM12/react-5-afternoon,2018-03-13T03:30:56+09,2018-03-13T07:01:55+09,1,13992,451,0,0,2,0
bkchu/react-5-afternoon,https://github.com/bkchu/react-5-afternoon,2018-03-13T04:10:29+09,2018-03-13T07:34:24+09,2,8170,568,0,0,2,0
berheet/react-5-afternoon,https://github.com/berheet/react-5-afternoon,2018-03-13T04:26:07+09,2018-03-14T04:01:30+09,1,8185,563,0,0,2,0
mrisby-12/react-5-afternoon,https://github.com/mrisby-12/react-5-afternoon,2018-03-13T07:32:11+09,2018-03-13T11:19:13+09,1,13846,178,0,0,2,0
uukomadu/react-5-afternoon,https://github.com/uukomadu/react-5-afternoon,2018-03-13T12:40:24+09,2018-03-23T10:01:20+09,2,14157,318,0,0,2,0
travisallen6/react-5-afternoon,https://github.com/travisallen6/react-5-afternoon,2018-03-20T05:28:44+09,2018-03-20T09:01:29+09,1,13894,145,0,0,2,0
munkhtegsh/W4-D1-home-loan-wizard-redux,https://github.com/munkhtegsh/W4-D1-home-loan-wizard-redux,2018-03-20T05:44:24+09,2018-03-20T23:59:28+09,1,13881,162,0,0,2,0
alexxmitchell/react-5-afternoon,https://github.com/alexxmitchell/react-5-afternoon,2018-04-03T03:09:07+09,2018-04-03T11:36:49+09,2,15318,572,0,0,2,0
jnaught-dm13/react-5-afternoon,https://github.com/jnaught-dm13/react-5-afternoon,2018-04-03T03:16:39+09,2018-04-04T04:20:27+09,2,8186,565,0,0,2,0
JacobAndy/react-5-afternoon,https://github.com/JacobAndy/react-5-afternoon,2018-04-03T03:23:39+09,2018-04-04T03:57:03+09,2,8190,576,0,0,2,0
Wingcraftian/react-5-afternoon,https://github.com/Wingcraftian/react-5-afternoon,2018-04-03T03:31:10+09,2018-04-03T23:06:04+09,1,7599,146,0,0,2,0
BlackshearDevCo/react-5-afternoon,https://github.com/BlackshearDevCo/react-5-afternoon,2018-04-03T03:31:28+09,2018-04-04T23:34:29+09,7,7678,156,0,0,2,0
josephiznot/react-5-afternoon,https://github.com/josephiznot/react-5-afternoon,2018-04-03T03:32:04+09,2018-04-04T03:49:56+09,3,15273,584,0,0,2,0
Jarid11/react-5-afternoon,https://github.com/Jarid11/react-5-afternoon,2018-04-03T03:32:18+09,2018-04-04T03:00:00+09,2,8214,570,0,0,2,0
WilliamWon/react-5-afternoon,https://github.com/WilliamWon/react-5-afternoon,2018-04-03T03:36:27+09,2018-04-03T10:22:15+09,1,14985,274,0,0,2,0
haydenAn/react-5-afternoon,https://github.com/haydenAn/react-5-afternoon,2018-04-03T03:37:02+09,2018-04-05T08:32:10+09,2,15347,567,0,0,2,0
shanelledeveaux/react-5-afternoon,https://github.com/shanelledeveaux/react-5-afternoon,2018-04-03T03:37:29+09,2018-04-03T12:09:21+09,1,15026,154,0,0,2,0
Isaac120z/react-5-afternoon,https://github.com/Isaac120z/react-5-afternoon,2018-04-03T03:38:26+09,2018-04-11T04:10:53+09,2,14977,175,0,0,2,0
des-tinyDM/react-5-afternoon,https://github.com/des-tinyDM/react-5-afternoon,2018-04-03T03:39:11+09,2018-04-03T08:02:00+09,1,15070,404,0,0,2,0
OGCypherpunk/react-5-afternoon,https://github.com/OGCypherpunk/react-5-afternoon,2018-04-03T03:46:05+09,2018-04-05T08:37:22+09,1,14393,0,0,0,1,0
GitHunter91/react-5-afternoon,https://github.com/GitHunter91/react-5-afternoon,2018-04-03T06:09:47+09,2018-04-03T09:32:00+09,1,7678,164,0,0,2,0
thenex7episode/react-5-afternoon,https://github.com/thenex7episode/react-5-afternoon,2018-04-03T06:11:41+09,2018-04-04T07:35:21+09,2,7683,156,0,0,3,0
dhansenaz/react-5-afternoon,https://github.com/dhansenaz/react-5-afternoon,2018-04-03T06:12:52+09,2018-04-03T23:06:56+09,3,7806,238,0,0,2,0
AliA1997/react-5-afternoon,https://github.com/AliA1997/react-5-afternoon,2018-04-03T06:15:32+09,2018-05-22T10:46:44+09,1,7657,125,0,0,2,0
rickcarosa/react-5-afternoon,https://github.com/rickcarosa/react-5-afternoon,2018-04-09T23:39:59+09,2018-04-10T07:02:35+09,1,14564,142,0,0,2,0
stevenwright1012/react-5-afternoon,https://github.com/stevenwright1012/react-5-afternoon,2018-04-10T03:59:02+09,2018-04-14T07:39:05+09,2,14665,156,0,0,2,0
zacklamoreaux/react-5-afternoon,https://github.com/zacklamoreaux/react-5-afternoon,2018-04-10T04:16:05+09,2018-04-10T06:53:26+09,1,14712,158,0,0,2,0
SkySor44/react-5-afternoon,https://github.com/SkySor44/react-5-afternoon,2018-04-10T04:22:34+09,2018-04-10T06:38:41+09,1,14691,155,0,0,2,0
