nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
josectobar/react-5-mini,https://github.com/josectobar/react-5-mini,2019-02-19T03:33:00+09,2019-02-19 08:59:23+09:00,1,12090,12,0,0,1,0,1550534363,0.6113732585196621,0.0,0.5055502031583797,0.004757785467128028,0.0,0.0,0.125,0.0,0.15583515589314623
samanthajeet/react-5-mini,https://github.com/samanthajeet/react-5-mini,2019-02-19T03:32:49+09,2019-02-19 04:37:56+09:00,1,12086,12,0,0,1,0,1550518676,0.6112109441617294,0.0,0.5053826498554853,0.004757785467128028,0.0,0.0,0.125,0.0,0.15579392243554285
diwash13/react-5-mini,https://github.com/diwash13/react-5-mini,2019-02-19T03:33:49+09,2019-02-19 04:38:43+09:00,1,12020,12,0,0,1,0,1550518723,0.6112114304736324,0.0,0.5026180203577263,0.004757785467128028,0.0,0.0,0.125,0.0,0.15544840453731085
rachelruff1/react-5-mini,https://github.com/rachelruff1/react-5-mini,2018-02-13T02:29:40+09,2018-02-13 07:16:29+09:00,2,3135,1442,0,0,1,0,1518473789,0.2796405190690451,0.08333333333333333,0.13044024630335527,0.6232698961937716,0.0,0.0,0.125,0.0,0.15521049936243814
Bperez4197/react-5-mini,https://github.com/Bperez4197/react-5-mini,2019-02-06T04:15:17+09,2019-02-06 06:01:52+09:00,1,12027,12,0,0,1,0,1549400512,0.599641232188542,0.0,0.5029112386377916,0.004757785467128028,0.0,0.0,0.125,0.0,0.1540387820366827
HarryHeckmann/react-5-mini,https://github.com/HarryHeckmann/react-5-mini,2019-01-29T02:11:32+09,2019-01-29 03:55:16+09:00,1,11974,9,0,0,1,0,1548701716,0.5924107468142897,0.0,0.5006911573744397,0.0034602076124567475,0.0,0.0,0.125,0.0,0.15269526397514827
CandaceDowning/react-5-mini,https://github.com/CandaceDowning/react-5-mini,2019-01-29T02:11:14+09,2019-01-29 04:44:17+09:00,1,11986,7,0,0,1,0,1548704657,0.5924411775229452,0.0,0.5011938172831232,0.0025951557093425604,0.0,0.0,0.125,0.0,0.15265376881442638
nhatzfeld/react-5-mini,https://github.com/nhatzfeld/react-5-mini,2018-03-13T01:06:52+09,2018-03-13 05:56:36+09:00,1,3723,1432,0,0,1,0,1520888196,0.30462253742775397,0.0,0.1550705818288443,0.6189446366782007,0.0,0.0,0.125,0.0,0.15045471949184988
Jeremy-Coplen/react-5-mini,https://github.com/Jeremy-Coplen/react-5-mini,2018-09-04T02:41:01+09,2018-09-04 07:34:40+09:00,2,12333,13,0,0,1,0,1536014080,0.46113099345016506,0.08333333333333333,0.5157290663092197,0.005190311418685121,0.0,0.0,0.125,0.0,0.1487979630639254
emalvarado/react-5-mini,https://github.com/emalvarado/react-5-mini,2018-12-18T03:36:12+09,2018-12-19 00:57:25+09:00,1,12067,12,0,0,1,0,1545148645,0.5556469017161781,0.0,0.5045867716667365,0.004757785467128028,0.0,0.0,0.125,0.0,0.14874893235625533
jlmcd/react-5-mini,https://github.com/jlmcd/react-5-mini,2018-12-18T03:36:12+09,2018-12-18 11:00:04+09:00,1,12037,12,0,0,1,0,1545098404,0.5551270549859625,0.0,0.5033301218950279,0.004757785467128028,0.0,0.0,0.125,0.0,0.1485268702935148
smkelson/react-5-mini,https://github.com/smkelson/react-5-mini,2018-12-18T03:36:26+09,2018-12-18 06:14:31+09:00,1,12002,8,0,0,1,0,1545081271,0.5549497787767154,0.0,0.5018640304947011,0.003027681660899654,0.0,0.0,0.125,0.0,0.14810518636653952
Rocky1911/react-5-mini,https://github.com/Rocky1911/react-5-mini,2018-08-27T10:55:18+09,2018-08-28 02:38:56+09:00,2,12196,17,0,0,1,0,1535391536,0.4546894922297395,0.08333333333333333,0.5099903656850836,0.006920415224913495,0.0,0.0,0.125,0.0,0.14749170080913374
DM-Index/react-5-mini,https://github.com/DM-Index/react-5-mini,2018-05-22T00:14:44+09,2018-05-22 03:27:54+09:00,1,3879,1456,0,0,0,0,1526927274,0.36710925050706295,0.0,0.16160516064172914,0.629325259515571,0.0,0.0,0.0,0.0,0.14475495883304537
dennisleprozo/react-5-mini,https://github.com/dennisleprozo/react-5-mini,2018-08-14T00:09:01+09,2018-10-30 06:59:47+09:00,1,12024,15,0,0,1,0,1540850387,0.5111725607014,0.0,0.5027855736606208,0.006055363321799308,0.0,0.0,0.125,0.0,0.14312668721047753
pskhiev401/react-5-mini,https://github.com/pskhiev401/react-5-mini,2018-10-15T10:41:26+09,2018-10-15 12:06:22+09:00,1,11975,31,0,0,1,0,1539572782,0.4979531028530843,0.0,0.5007330457001634,0.012975778546712802,0.0,0.0,0.125,0.0,0.14208274088749506
BStid/react-5-mini,https://github.com/BStid/react-5-mini,2018-10-15T01:31:36+09,2018-10-15 07:49:48+09:00,1,11975,30,0,0,1,0,1539557388,0.4977938201842493,0.0,0.5007330457001634,0.012543252595155709,0.0,0.0,0.125,0.0,0.14200876480994606
Abhishekduggal/react-5-mini,https://github.com/Abhishekduggal/react-5-mini,2018-07-09T03:06:19+09,2018-07-10 02:31:42+09:00,2,12210,15,0,0,1,0,1531157502,0.4108796809098594,0.08333333333333333,0.5105768022452143,0.006055363321799308,0.0,0.0,0.125,0.0,0.1419806474762758
