nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
cnodejs-client/react-cnode,https://github.com/cnodejs-client/react-cnode,2016-07-03T20:35:17+09,2018-10-26 10:45:02+09:00,77,5004,270,39,20,8,0,1540518302,1.0,1.0,0.5455338641073182,1.0,1.0,1.0,1.0,,
aobin/react-cnode,https://github.com/aobin/react-cnode,2017-01-02T14:00:48+09,2017-01-02 14:03:51+09:00,1,2,0,0,0,1,0,1483333431,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,
zimiw/react-cnode,https://github.com/zimiw/react-cnode,2017-01-04T11:38:44+09,2017-01-11 00:08:10+09:00,1,23,2,0,0,1,0,1484060890,0.012721179348293013,0.0,0.002290326098811212,0.007407407407407408,0.0,0.0,0.125,,
YuHongJun/react-cnode,https://github.com/YuHongJun/react-cnode,2017-01-26T09:25:12+09,2018-10-26 10:45:02+09:00,15,4697,122,4,0,4,0,1540518302,1.0,0.18421052631578946,0.5120514778056495,0.45185185185185184,0.10256410256410256,0.0,0.5,,
phpsmarter/react-cnode,https://github.com/phpsmarter/react-cnode,2017-02-15T07:28:11+09,2017-03-21 22:45:16+09:00,1,18,3,0,0,1,0,1490103916,0.1183964374073695,0.0,0.0017450103609990184,0.011111111111111112,0.0,0.0,0.125,,
ycjcl868/react-cnode,https://github.com/ycjcl868/react-cnode,2017-05-07T09:06:47+09,2017-05-07 09:15:21+09:00,1,4,0,0,0,1,0,1494116121,0.18855843882204437,0.0,0.0002181262951248773,0.0,0.0,0.0,0.125,,
niubai/react-cnode,https://github.com/niubai/react-cnode,2017-05-19T15:28:47+09,2017-05-22 15:17:06+09:00,3,149,71,0,0,0,0,1495433826,0.21160133420603502,0.02631578947368421,0.01603228269167848,0.26296296296296295,0.0,0.0,0.0,,
qish-hl/react-cnode,https://github.com/qish-hl/react-cnode,2017-06-16T13:02:04+09,2017-06-24 12:34:44+09:00,5,24,23,0,0,0,0,1498275284,0.2612903157550185,0.05263157894736842,0.0023993892463736502,0.08518518518518518,0.0,0.0,0.0,,
404man/react-cnode,https://github.com/404man/react-cnode,2017-06-28T10:44:19+09,2018-10-26 10:45:02+09:00,1,4,0,4,0,0,0,1540518302,1.0,0.0,0.0002181262951248773,0.0,0.10256410256410256,0.0,0.0,,
tianguanghui/react-cnode,https://github.com/tianguanghui/react-cnode,2017-07-31T15:54:48+09,2017-07-31 19:10:51+09:00,2,9171,99,0,0,1,0,1501495851,0.3176088304894489,0.013157894736842105,1.0,0.36666666666666664,0.0,0.0,0.125,,
