nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
wilsonmar/pwa-theme-woocommerce,https://github.com/wilsonmar/pwa-theme-woocommerce,2018-08-10T23:36:59+09,2018-08-11T12:56:12+09,4,11940,66,0,0,4,3
alanchelmickjr/pwa-theme-woocommerce,https://github.com/alanchelmickjr/pwa-theme-woocommerce,2018-12-03T13:20:46+09,2018-12-03T13:40:51+09,1,1,0,0,0,1,0
Phildarv/pwa-theme-woocommerce,https://github.com/Phildarv/pwa-theme-woocommerce,2021-01-12T01:04:22+09,2021-01-12T02:08:01+09,5,2,0,0,0,1,0
SupaDupa24/pwa-theme-woocommerce,https://github.com/SupaDupa24/pwa-theme-woocommerce,2021-02-20T08:56:55+09,2021-02-20T09:00:31+09,2,11787,0,0,0,1,0
casablancaplusplus/pwa-theme-woocommerce,https://github.com/casablancaplusplus/pwa-theme-woocommerce,2022-06-30T16:48:55+09,2022-06-30T21:19:24+09,1,32842,15,0,0,1,0
liafragQerpa/pwa-theme-woocommerce,https://github.com/liafragQerpa/pwa-theme-woocommerce,2023-05-18T08:10:01+09,2023-05-18T08:16:24+09,3,110,0,0,0,3,0
