nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
Sethlimlee/react-1-mini,https://github.com/Sethlimlee/react-1-mini,2018-03-03T03:34:59+09,2018-03-10T02:40:55+09,1,11763,0,0,0,13,0
DriscollRichie/react-1-mini,https://github.com/DriscollRichie/react-1-mini,2018-03-03T03:35:10+09,2018-03-04T06:38:41+09,1,14020,272,2280,272,13,0
tylerlewisjcg/react-1-mini,https://github.com/tylerlewisjcg/react-1-mini,2018-03-03T03:35:18+09,2018-03-05T06:57:10+09,1,14033,272,2280,272,14,0
munkhtegsh/react-1-mini,https://github.com/munkhtegsh/react-1-mini,2018-03-03T03:49:20+09,2018-03-03T06:08:53+09,2,7526,426,0,426,13,1
paulchan14/react-1-mini,https://github.com/paulchan14/react-1-mini,2018-03-24T04:35:58+09,2018-03-24T07:40:33+09,1,11989,0,0,0,13,0
SkySor44/react-1-mini,https://github.com/SkySor44/react-1-mini,2018-03-24T04:35:58+09,2018-03-24T08:23:56+09,1,11997,0,0,0,13,0
Yenalgloshi/react-1-mini,https://github.com/Yenalgloshi/react-1-mini,2018-03-24T04:36:23+09,2018-03-24T06:43:04+09,1,11987,0,0,0,13,0
stevenwright1012/react-1-mini,https://github.com/stevenwright1012/react-1-mini,2018-03-24T04:36:30+09,2018-03-24T08:28:06+09,1,14688,272,2280,272,14,0
rickcarosa/react-1-mini,https://github.com/rickcarosa/react-1-mini,2018-03-24T04:38:09+09,2018-03-24T08:42:00+09,1,14436,426,2434,426,15,1
kapland26/react-1-mini,https://github.com/kapland26/react-1-mini,2018-03-24T04:38:45+09,2018-03-24T06:42:41+09,1,12001,0,0,426,13,0
bikerstevewebdev/react-1-mini,https://github.com/bikerstevewebdev/react-1-mini,2018-03-24T04:43:09+09,2018-03-24T07:09:24+09,1,195,0,0,0,7,0
rgmemory/react-1-mini,https://github.com/rgmemory/react-1-mini,2018-04-21T03:10:09+09,2018-04-21T05:55:27+09,1,7475,0,0,426,13,0
Rachel-Hicken/react-1-mini,https://github.com/Rachel-Hicken/react-1-mini,2018-04-21T03:10:15+09,2018-04-21T05:49:38+09,2,14449,0,2444,0,14,0
reccosrats9/react-1-mini,https://github.com/reccosrats9/react-1-mini,2018-04-21T03:10:26+09,2018-04-21T06:03:15+09,1,12005,0,0,0,13,0
Bryce-Akau/React-Mini-1,https://github.com/Bryce-Akau/React-Mini-1,2018-05-05T02:54:59+09,2018-05-05T06:41:05+09,1,7664,0,0,0,18,0
PaulQ77/react-1-mini,https://github.com/PaulQ77/react-1-mini,2018-05-05T02:55:36+09,2018-05-05T06:45:38+09,2,7640,0,0,0,17,0
macread/react-1-mini,https://github.com/macread/react-1-mini,2018-05-12T04:35:04+09,2018-05-12T05:47:19+09,1,11713,0,0,0,15,0
KidCharles/react-1-mini,https://github.com/KidCharles/react-1-mini,2018-05-12T04:35:26+09,2018-09-07T04:19:16+09,3,11704,0,0,0,14,0
kfairfax/react-1-mini,https://github.com/kfairfax/react-1-mini,2018-05-12T04:35:29+09,2018-05-12T05:58:50+09,1,11629,0,0,0,14,0
FRCB/react-1-mini,https://github.com/FRCB/react-1-mini,2018-05-12T04:38:11+09,2018-05-12T05:54:07+09,1,11717,0,0,0,15,0
MichaelRT17/react-1-mini,https://github.com/MichaelRT17/react-1-mini,2018-05-12T04:38:55+09,2018-05-12T05:51:56+09,1,11712,0,0,0,15,0
SebaBeltran/react-1-mini,https://github.com/SebaBeltran/react-1-mini,2018-05-12T04:39:07+09,2018-05-12T11:34:46+09,1,11706,0,0,0,14,0
josephells27/react-1-mini,https://github.com/josephells27/react-1-mini,2018-06-09T04:47:32+09,2018-06-09T08:16:30+09,1,11674,0,0,0,14,0
seankidwell/react-1-mini,https://github.com/seankidwell/react-1-mini,2018-06-09T04:49:25+09,2018-06-09T08:51:56+09,1,233,0,0,0,7,0
aknud/react-1-mini,https://github.com/aknud/react-1-mini,2018-06-09T04:49:25+09,2018-06-09T06:31:17+09,1,11606,0,0,0,13,0
dakotaHiatt/react-1-mini,https://github.com/dakotaHiatt/react-1-mini,2018-06-09T04:54:14+09,2018-06-09T06:09:04+09,1,11594,0,0,0,13,0
Shuboojuju/react-1-mini,https://github.com/Shuboojuju/react-1-mini,2018-06-23T01:33:24+09,2018-06-23T06:50:46+09,2,14362,272,2290,272,18,0
stizout/react-1-mini,https://github.com/stizout/react-1-mini,2018-06-23T01:33:26+09,2018-06-23T06:38:44+09,2,10264,272,2290,272,18,0
Zakery1/react-1-mini,https://github.com/Zakery1/react-1-mini,2018-06-23T01:33:29+09,2018-06-23T06:53:20+09,2,14343,272,2290,272,16,0
Olafaloofian/react-1-mini,https://github.com/Olafaloofian/react-1-mini,2018-06-23T01:33:33+09,2018-06-23T03:52:00+09,1,14307,272,2290,272,18,0
DanielGomez1022/react-1-mini,https://github.com/DanielGomez1022/react-1-mini,2018-06-23T01:33:34+09,2018-06-23T07:22:39+09,3,14381,272,2290,272,17,0
rexxtwofour/react-1-mini,https://github.com/rexxtwofour/react-1-mini,2018-06-23T01:33:36+09,2018-06-23T07:28:24+09,3,14306,272,2290,272,15,0
mustang0364/react-1-mini,https://github.com/mustang0364/react-1-mini,2018-06-23T01:33:37+09,2018-06-23T03:52:08+09,1,14341,272,2290,272,18,0
austingrubb/react-1-mini,https://github.com/austingrubb/react-1-mini,2018-06-23T01:33:38+09,2018-06-23T06:51:18+09,2,14388,272,2290,272,18,0
DanielleLyn/react-1-mini,https://github.com/DanielleLyn/react-1-mini,2018-06-23T01:34:26+09,2018-06-23T06:52:35+09,2,14360,272,2290,272,16,0
sibyldawn/react-1-mini,https://github.com/sibyldawn/react-1-mini,2018-06-23T01:34:35+09,2018-06-23T06:50:38+09,2,14350,272,2290,272,17,0
arisztid21/react-1-mini,https://github.com/arisztid21/react-1-mini,2018-06-23T01:35:18+09,2018-06-23T07:05:19+09,2,14404,272,2290,272,18,0
imdylangifford/react-1-mini,https://github.com/imdylangifford/react-1-mini,2018-07-28T04:47:35+09,2018-07-28T05:47:36+09,1,11653,0,0,0,14,0
isaiahols/react-1-mini,https://github.com/isaiahols/react-1-mini,2018-07-28T04:47:49+09,2018-07-28T06:06:49+09,1,11603,0,0,0,13,0
dennisleprozo/react-1-mini,https://github.com/dennisleprozo/react-1-mini,2018-07-28T04:52:29+09,2018-10-12T17:35:46+09,1,26584,271,2355,271,15,0
austincallaghan/react-1-mini,https://github.com/austincallaghan/react-1-mini,2018-08-10T07:16:29+09,2018-08-11T02:55:47+09,1,11556,0,0,0,13,0
fireheadlazzo/react-1-mini,https://github.com/fireheadlazzo/react-1-mini,2018-08-11T02:11:26+09,2018-08-11T02:45:36+09,1,14289,272,2290,272,14,0
erikgolden7/react-1-mini,https://github.com/erikgolden7/react-1-mini,2018-08-11T02:11:27+09,2018-08-11T03:23:26+09,1,7479,0,0,0,13,0
EricDevMountain/react-1-mini,https://github.com/EricDevMountain/react-1-mini,2018-08-11T02:11:38+09,2018-08-11T03:45:40+09,1,10186,272,2290,272,14,0
BureikuT/react-1-mini,https://github.com/BureikuT/react-1-mini,2018-08-17T12:15:07+09,2018-09-05T10:45:58+09,2,13839,272,2290,272,13,0
Jeremy-Coplen/react-1-mini,https://github.com/Jeremy-Coplen/react-1-mini,2018-08-18T00:15:33+09,2018-08-18T10:51:54+09,1,11561,0,0,0,13,0
Kingkobra813/react-1-mini,https://github.com/Kingkobra813/react-1-mini,2018-09-05T09:02:59+09,2018-09-05T10:43:06+09,1,11569,0,0,0,14,0
leahhullinger/react-1-mini,https://github.com/leahhullinger/react-1-mini,2018-09-05T09:08:08+09,2018-09-05T11:00:21+09,1,11678,101,115,101,13,0
mckayn10/react-1-mini,https://github.com/mckayn10/react-1-mini,2018-09-07T02:31:20+09,2018-09-09T03:27:13+09,1,248,0,0,0,8,0
joshparkerj/react-1-mini,https://github.com/joshparkerj/react-1-mini,2018-09-07T06:45:43+09,2018-09-07T11:11:27+09,2,11081,0,0,0,13,0
Mitcheew/react-1-mini,https://github.com/Mitcheew/react-1-mini,2018-09-14T06:18:50+09,2018-09-14T09:12:30+09,1,11350,0,0,0,14,0
JerryChen559/react-1-mini,https://github.com/JerryChen559/react-1-mini,2018-09-27T03:29:13+09,2018-09-27T22:35:31+09,1,11374,0,0,0,13,0
khamwas/react-1-mini,https://github.com/khamwas/react-1-mini,2018-09-27T11:27:10+09,2018-09-27T22:47:25+09,1,11362,0,0,0,13,0
savannahbpeterson/react-1-mini,https://github.com/savannahbpeterson/react-1-mini,2018-10-13T02:59:05+09,2019-01-12T07:50:35+09,1,17753,395,37,395,13,0
Spencer-Lloyd/react-1-mini,https://github.com/Spencer-Lloyd/react-1-mini,2018-10-20T02:34:51+09,2018-10-20T04:24:13+09,1,15007,0,0,0,13,0
corinnen/react-1-mini,https://github.com/corinnen/react-1-mini,2018-10-20T02:40:44+09,2018-10-20T05:11:10+09,1,17576,0,2567,0,14,0
Jitender1a/react-1-mini,https://github.com/Jitender1a/react-1-mini,2018-10-20T02:41:01+09,2018-10-20T05:05:59+09,1,17847,271,2412,271,14,0
codeBrake/react-1-mini,https://github.com/codeBrake/react-1-mini,2018-10-20T02:49:18+09,2018-10-20T04:12:21+09,1,17842,271,2412,271,14,0
Jormungund/react-1-mini,https://github.com/Jormungund/react-1-mini,2018-10-20T02:50:00+09,2018-10-20T04:37:39+09,1,17844,271,2412,271,14,0
bschill32/react-1-mini,https://github.com/bschill32/react-1-mini,2018-10-20T02:50:08+09,2018-10-20T04:57:35+09,1,15008,0,0,0,13,0
Savannakemp/react-1-mini,https://github.com/Savannakemp/react-1-mini,2018-10-20T02:50:15+09,2018-10-20T06:04:17+09,1,14997,0,0,0,13,0
bjones256/react-1-mini,https://github.com/bjones256/react-1-mini,2018-10-20T02:50:25+09,2018-10-20T04:01:20+09,1,17843,271,2412,271,14,0
joewebb48/react-1-mini,https://github.com/joewebb48/react-1-mini,2018-10-20T02:50:37+09,2018-10-20T04:01:50+09,1,17847,271,2412,271,14,0
kelleyco2/react-1-mini,https://github.com/kelleyco2/react-1-mini,2018-10-20T02:54:39+09,2018-10-20T03:58:23+09,2,17846,271,2412,271,14,0
ConMan93/react-1-mini,https://github.com/ConMan93/react-1-mini,2018-10-20T03:14:30+09,2018-10-20T04:11:07+09,1,15016,0,0,0,13,0
mciver83/react-1-mini,https://github.com/mciver83/react-1-mini,2018-10-20T03:57:06+09,2018-10-20T03:58:36+09,1,11696,271,2412,271,14,0
CodingSaiyan/react-1-mini,https://github.com/CodingSaiyan/react-1-mini,2018-10-20T04:13:59+09,2018-10-20T05:35:00+09,1,17849,271,2412,271,14,0
bstrong33/react-1-mini,https://github.com/bstrong33/react-1-mini,2018-11-09T14:35:16+09,2018-11-09T15:31:58+09,1,15188,0,0,0,13,0
coloradosas/react-1-mini,https://github.com/coloradosas/react-1-mini,2018-11-27T11:59:01+09,2018-11-27T12:24:14+09,1,15237,0,44,0,15,0
trusoundman/react-1-mini,https://github.com/trusoundman/react-1-mini,2018-11-27T11:59:37+09,2018-11-28T12:19:18+09,1,15238,407,25,407,13,0
Christian510/react-1-mini,https://github.com/Christian510/react-1-mini,2018-11-27T12:03:40+09,2018-11-29T07:30:34+09,2,15240,0,0,0,13,0
reedship/DEVMTN-react-1-mini,https://github.com/reedship/DEVMTN-react-1-mini,2018-11-29T23:28:59+09,2018-11-30T05:11:11+09,1,15215,0,0,0,13,0
rogersmykenzie/react-1-mini,https://github.com/rogersmykenzie/react-1-mini,2018-11-30T04:28:08+09,2018-11-30T10:50:34+09,1,15203,0,0,0,13,0
motogoozy/react-1-mini,https://github.com/motogoozy/react-1-mini,2018-11-30T15:26:51+09,2018-12-01T07:34:14+09,2,15664,407,25,407,14,0
leeshamiller/react-1-mini,https://github.com/leeshamiller/react-1-mini,2018-12-01T01:20:07+09,2018-12-01T06:53:07+09,1,15214,0,0,0,13,0
jcpage02/react-1-mini,https://github.com/jcpage02/react-1-mini,2018-12-01T04:15:05+09,2018-12-01T06:37:53+09,1,15217,0,0,0,13,0
distoneman/react-1-mini,https://github.com/distoneman/react-1-mini,2018-12-01T04:15:08+09,2018-12-01T07:09:06+09,2,15225,0,0,426,13,0
samuel709/react-1-mini,https://github.com/samuel709/react-1-mini,2018-12-01T04:15:49+09,2018-12-01T07:22:25+09,1,15252,0,0,0,13,0
smkelson/react-1-mini,https://github.com/smkelson/react-1-mini,2018-12-01T04:16:16+09,2018-12-01T07:16:59+09,1,15218,0,0,0,13,0
jlmcd/react-1-mini,https://github.com/jlmcd/react-1-mini,2018-12-01T04:16:16+09,2018-12-01T07:18:41+09,1,15222,0,0,0,13,0
finmorrison/react-1-mini,https://github.com/finmorrison/react-1-mini,2018-12-01T04:16:36+09,2018-12-05T00:15:33+09,1,15227,0,0,426,13,0
Ghussy/react-1-mini,https://github.com/Ghussy/react-1-mini,2018-12-01T04:17:04+09,2018-12-01T07:30:29+09,1,15216,0,0,0,13,0
qqqy/react-1-mini,https://github.com/qqqy/react-1-mini,2018-12-01T04:17:35+09,2018-12-01T07:38:01+09,1,15226,0,0,426,13,0
jmlattanzi/react-1-mini,https://github.com/jmlattanzi/react-1-mini,2019-01-10T22:51:43+09,2019-01-11T01:45:39+09,2,9134,0,0,0,12,0
jstntrn/react-1-mini,https://github.com/jstntrn/react-1-mini,2019-01-11T14:54:09+09,2019-01-12T07:24:34+09,2,17295,0,0,0,13,0
gprakarsh/react-1-mini,https://github.com/gprakarsh/react-1-mini,2019-01-12T00:52:54+09,2019-01-12T02:12:30+09,1,17288,0,0,0,13,0
tysonhancock10/react-1-mini,https://github.com/tysonhancock10/react-1-mini,2019-01-12T05:12:25+09,2019-01-14T14:17:48+09,1,17776,395,37,395,14,0
david9dev/react-1-mini,https://github.com/david9dev/react-1-mini,2019-01-12T06:23:54+09,2019-01-12T07:44:09+09,1,17314,0,0,0,13,0
elliotcraig25/react-1-mini,https://github.com/elliotcraig25/react-1-mini,2019-01-12T06:23:57+09,2019-01-12T08:02:50+09,1,17773,395,37,395,14,0
RedHandedBandit/react-1-mini,https://github.com/RedHandedBandit/react-1-mini,2019-01-12T06:24:03+09,2019-01-12T07:55:55+09,1,17746,395,37,395,14,0
MCVNick/react-1-mini,https://github.com/MCVNick/react-1-mini,2019-01-12T06:24:08+09,2019-01-12T07:53:46+09,1,17292,0,0,0,13,0
Dallin-H/react-1-mini,https://github.com/Dallin-H/react-1-mini,2019-01-12T06:25:28+09,2019-01-12T08:00:13+09,1,17311,0,0,0,13,0
spencerr9/react-1-mini,https://github.com/spencerr9/react-1-mini,2019-01-14T12:03:20+09,2019-01-14T13:28:03+09,3,9182,426,68,426,14,1
dszlauer/react-1-mini,https://github.com/dszlauer/react-1-mini,2019-01-19T01:20:31+09,2019-04-15T02:15:57+09,1,10510,0,68,0,17,0
nfrisbee/react-1-mini,https://github.com/nfrisbee/react-1-mini,2019-01-23T12:16:17+09,2019-01-27T02:29:44+09,2,35213,395,105,395,28,0
Jmray/react-1-mini,https://github.com/Jmray/react-1-mini,2019-01-23T12:41:15+09,2019-01-24T11:31:34+09,1,17389,0,0,0,13,0
jlauram11/react-1-mini,https://github.com/jlauram11/react-1-mini,2019-01-25T11:38:21+09,2019-03-20T10:17:13+09,1,16914,0,0,0,13,0
Drewbin/react-1-mini,https://github.com/Drewbin/react-1-mini,2019-01-27T03:53:41+09,2019-01-28T05:51:10+09,1,17345,0,0,0,13,0
chandlerwillman/react-1-mini,https://github.com/chandlerwillman/react-1-mini,2019-01-29T14:48:07+09,2019-01-31T13:03:59+09,1,17342,0,0,0,13,0
jbvhl/react-1-mini,https://github.com/jbvhl/react-1-mini,2019-02-02T01:47:06+09,2019-02-02T05:02:58+09,1,17518,0,0,0,13,0
fulkules/react-1-mini,https://github.com/fulkules/react-1-mini,2019-02-02T04:07:34+09,2019-02-02T06:13:54+09,1,17532,0,0,426,13,0
irishl22/react-1-mini,https://github.com/irishl22/react-1-mini,2019-03-11T06:13:46+09,2019-03-12T23:12:50+09,1,57,0,0,0,1,0
asterbrynn/react-1-mini,https://github.com/asterbrynn/react-1-mini,2019-03-12T02:17:28+09,2019-03-12T06:19:22+09,1,259,0,0,0,7,0
ChristinaDob/react-1-mini,https://github.com/ChristinaDob/react-1-mini,2019-03-20T02:38:08+09,2019-03-20T07:47:52+09,1,16959,0,68,0,13,0
birdnmax/react-1-mini,https://github.com/birdnmax/react-1-mini,2019-04-06T23:58:24+09,2019-04-07T02:29:14+09,1,286,0,0,0,7,0
JacobMosteller/react-1-mini,https://github.com/JacobMosteller/react-1-mini,2019-04-07T01:08:07+09,2019-04-16T05:10:26+09,2,17366,395,37,395,14,0
KrisCoop/react-1-mini,https://github.com/KrisCoop/react-1-mini,2019-04-07T01:08:44+09,2019-05-28T01:33:37+09,1,17395,395,37,395,15,0
jbolduc11/react-1-mini,https://github.com/jbolduc11/react-1-mini,2019-04-07T01:10:24+09,2019-04-09T10:13:05+09,4,10962,395,37,395,15,0
F15HYF4C3/react-1-mini,https://github.com/F15HYF4C3/react-1-mini,2019-04-07T01:18:38+09,2019-05-29T12:45:12+09,1,13108,0,68,0,14,0
teastonsmith/react-1-mini,https://github.com/teastonsmith/react-1-mini,2019-04-30T04:46:11+09,2019-04-30T07:51:21+09,2,13023,0,0,0,13,0
kogelmogel/react-1-mini,https://github.com/kogelmogel/react-1-mini,2019-05-03T19:53:13+09,2019-05-03T23:04:28+09,1,13467,395,37,395,14,0
bcraig2612/WPX-13_React_I_Mini_Project,https://github.com/bcraig2612/WPX-13_React_I_Mini_Project,2019-05-06T15:14:50+09,2019-06-25T04:30:46+09,1,13540,395,37,395,14,0
mnm353/react-1-mini,https://github.com/mnm353/react-1-mini,2019-05-12T01:05:36+09,2019-06-14T04:42:47+09,2,13504,395,37,395,14,0
TristanNewmanIos/react-1-mini,https://github.com/TristanNewmanIos/react-1-mini,2019-05-14T20:13:22+09,2019-05-14T22:19:44+09,1,10458,0,68,0,14,0
blamb31/react-1-mini,https://github.com/blamb31/react-1-mini,2019-05-19T12:34:57+09,2019-05-20T13:56:27+09,2,13046,0,0,0,13,0
dariok87/react-1-mini,https://github.com/dariok87/react-1-mini,2019-05-26T07:30:29+09,2019-05-28T17:32:05+09,2,0,23122,0,68,0,15
Jeordman/react-1-mini,https://github.com/Jeordman/react-1-mini,2019-06-08T08:40:28+09,2019-06-08T08:42:17+09,1,0,426,0,426,0,0
DannyStrachan/react-1-mini,https://github.com/DannyStrachan/react-1-mini,2019-06-18T02:49:40+09,2019-06-18T07:46:19+09,1,13022,0,0,0,13,0
LucasSchaat/react-1-mini,https://github.com/LucasSchaat/react-1-mini,2019-06-18T02:49:51+09,2019-06-18T03:55:11+09,1,13060,0,0,0,13,0
jj2delgado/react-1-mini,https://github.com/jj2delgado/react-1-mini,2019-06-18T02:50:07+09,2019-06-18T04:48:03+09,1,13055,0,0,0,13,0
kristinahales/react-1-mini,https://github.com/kristinahales/react-1-mini,2019-06-18T02:52:59+09,2019-06-18T04:23:20+09,1,13057,0,0,0,13,0
JP-Muller/react-1-mini,https://github.com/JP-Muller/react-1-mini,2019-06-18T02:54:44+09,2019-06-18T13:46:14+09,1,13543,395,37,395,14,0
ackentdev/react-1-mini,https://github.com/ackentdev/react-1-mini,2019-06-25T03:54:28+09,2019-06-25T04:31:06+09,1,10857,395,37,395,14,0
nolanjharris/react-1-mini,https://github.com/nolanjharris/react-1-mini,2019-07-02T09:11:48+09,2019-07-02T09:32:01+09,2,13091,0,0,0,13,0
wlh9-sean/react-1-mini,https://github.com/wlh9-sean/react-1-mini,2019-08-06T03:09:45+09,2019-08-06T03:48:06+09,1,12769,0,0,426,8,0
Jacobsmith1223/react-1-mini,https://github.com/Jacobsmith1223/react-1-mini,2019-08-06T03:10:07+09,2019-08-06T05:00:43+09,1,12974,0,0,0,13,0
D2R3D/react-1-mini,https://github.com/D2R3D/react-1-mini,2019-08-06T03:10:10+09,2019-08-06T04:34:32+09,1,12980,0,0,426,13,0
darthrosa/react-1-mini,https://github.com/darthrosa/react-1-mini,2020-01-08T04:08:12+09,2020-01-08T04:44:26+09,1,14411,0,0,0,17,0
littlehiawatha/react-1-mini,https://github.com/littlehiawatha/react-1-mini,2020-01-08T04:10:33+09,2020-01-08T04:51:29+09,1,14503,395,37,395,19,0
korigandolph/react-1-mini,https://github.com/korigandolph/react-1-mini,2020-01-08T04:10:39+09,2020-01-09T08:39:49+09,1,14870,395,37,395,18,0
DanEvers/react-1-mini,https://github.com/DanEvers/react-1-mini,2020-01-21T05:09:33+09,2020-01-21T06:11:25+09,1,14961,395,37,395,18,0
dotrider/react-1-mini,https://github.com/dotrider/react-1-mini,2020-01-21T05:24:37+09,2020-01-21T09:50:50+09,1,14569,1,69,1,19,0
Molonlabee/react-1-mini,https://github.com/Molonlabee/react-1-mini,2020-02-12T13:34:18+09,2020-02-16T12:32:37+09,1,14942,0,0,0,17,0
RAposhian/react-1-mini,https://github.com/RAposhian/react-1-mini,2020-02-25T08:47:43+09,2020-02-25T10:19:26+09,1,14972,0,0,0,17,0
WLH17-Bowler/react-1-mini,https://github.com/WLH17-Bowler/react-1-mini,2020-02-25T09:26:35+09,2020-02-26T05:48:37+09,1,15500,395,37,395,18,0
heysarahmichelle/react-1-mini,https://github.com/heysarahmichelle/react-1-mini,2020-02-26T04:00:28+09,2020-02-26T12:12:03+09,1,15463,395,37,395,18,0
youngchang8660/react-1-mini,https://github.com/youngchang8660/react-1-mini,2020-02-26T04:00:34+09,2020-02-26T05:28:06+09,1,15458,395,37,395,18,0
tjlemperle/react-1-mini,https://github.com/tjlemperle/react-1-mini,2020-02-26T04:00:34+09,2020-02-26T05:50:49+09,1,15486,395,37,395,20,0
AmmonBurgi/react-1-mini,https://github.com/AmmonBurgi/react-1-mini,2020-02-26T04:00:59+09,2020-02-26T05:40:14+09,1,15513,395,37,395,20,0
WLH17-Teixeira/react-1-mini,https://github.com/WLH17-Teixeira/react-1-mini,2020-02-26T04:02:02+09,2020-02-27T01:01:56+09,1,15460,395,37,395,18,0
KaizenOps/react-1-mini,https://github.com/KaizenOps/react-1-mini,2020-02-26T04:02:35+09,2020-02-26T11:06:35+09,1,16976,395,37,395,19,0
devin-mcewan/react-1-mini,https://github.com/devin-mcewan/react-1-mini,2020-03-05T12:09:51+09,2020-03-05T13:11:40+09,1,15220,0,0,0,15,0
kaydf/react-1-mini,https://github.com/kaydf/react-1-mini,2020-03-10T09:27:17+09,2020-03-10T11:56:28+09,1,15830,395,37,395,18,0
teixeirabr/react-1-mini,https://github.com/teixeirabr/react-1-mini,2020-04-03T06:36:54+09,2020-04-03T12:42:31+09,1,15591,0,0,0,17,0
mgreenstein88/react-1-mini,https://github.com/mgreenstein88/react-1-mini,2020-05-18T04:00:09+09,2020-05-23T12:44:25+09,1,14320,0,0,0,17,0
DevMtn-review/react-1-mini,https://github.com/DevMtn-review/react-1-mini,2020-05-20T02:32:38+09,2020-05-20T08:09:47+09,1,14347,0,0,0,17,0
Megan-Olsen/react-1-mini,https://github.com/Megan-Olsen/react-1-mini,2020-08-19T02:47:21+09,2020-08-19T03:07:44+09,2,14040,0,0,0,18,0
angelikahoeflich/react-1-mini,https://github.com/angelikahoeflich/react-1-mini,2020-10-21T03:19:42+09,2020-10-21T05:17:49+09,1,14405,0,68,0,18,0
StevenLarsen23/react-1-mini,https://github.com/StevenLarsen23/react-1-mini,2020-10-21T03:20:54+09,2020-10-21T03:55:04+09,1,14412,0,68,0,18,0
janiecodes/react-1-mini,https://github.com/janiecodes/react-1-mini,2020-10-21T03:21:05+09,2020-11-13T07:10:08+09,2,14435,0,68,0,18,0
adlerk8/react-1-mini,https://github.com/adlerk8/react-1-mini,2020-10-21T03:22:34+09,2020-10-21T03:55:42+09,1,14372,0,68,0,18,0
glassinthegrass/react-1-mini,https://github.com/glassinthegrass/react-1-mini,2021-03-03T03:33:55+09,2021-03-08T05:29:32+09,1,16855,0,70,0,18,0
JustinJValdez/react-1-mini,https://github.com/JustinJValdez/react-1-mini,2021-04-18T01:41:51+09,2021-04-20T08:55:22+09,2,17019,0,0,0,17,0
