nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
johnpwood/http-afternoon,https://github.com/johnpwood/http-afternoon,2017-10-25T05:25:19+09,2017-10-25 06:01:14+09:00,1,2684434,918,167879,0,22732,0,1508878874,0.008858093089659746,0.0,0.9148407720370854,0.3367684946632315,0.9154456471358072,0.0,0.9141432420476937,0.0,0.3862570311216847
erikgolden7/http-afternoon,https://github.com/erikgolden7/http-afternoon,2017-10-17T14:30:20+09,2017-10-18 01:33:24+09:00,1,2934318,202,183385,0,24867,0,1508258004,3.083788320068565e-05,0.0,1.0,0.07324254692675745,1.0,0.0,1.0,0.0,0.3841591731012448
amantina05/react-3-afternoon-2,https://github.com/amantina05/react-3-afternoon-2,2020-01-09T09:35:00+09,2020-01-10 02:36:42+09:00,1,2977,2720,0,0,0,0,1578591402,1.0,0.0,0.0010135244511921863,1.0,0.0,0.0,0.0,0.0,0.250126690556399
MeganMFisher/http-afternoon,https://github.com/MeganMFisher/http-afternoon,2017-10-17T06:34:44+09,2017-12-06 03:11:51+09:00,7,195,50,2,4,0,0,1512497511,0.06030627434907861,0.8571428571428571,6.543264782410886e-05,0.01729849098270151,1.0906017395097746e-05,1.0,0.0,0.0,0.24185299514248204
mido324/http-afternoon,https://github.com/mido324/http-afternoon,2017-12-06T07:03:34+09,2017-12-08 02:23:03+09:00,2,491,830,0,0,0,18,1512667383,0.06272143935371986,0.14285714285714285,0.0001663079798862767,0.3043798306956202,0.0,0.0,0.0,1.0,0.18876559011079613
tcb1978/http-afternoon,https://github.com/tcb1978/http-afternoon,2017-12-06T05:05:12+09,2017-12-06 11:06:40+09:00,8,333,85,0,0,0,0,1512526000,0.060711318357609886,1.0,0.00011246236344768712,0.030180345969819652,0.0,0.0,0.0,0.0,0.13637551583635962
tiffanyls/react-3-afternoon-2,https://github.com/tiffanyls/react-3-afternoon-2,2018-01-31T04:18:01+09,2018-01-31 08:45:18+09:00,7,113,27,0,0,0,0,1517355918,0.12938095743224762,0.8571428571428571,3.748745448256237e-05,0.008833271991166729,0.0,0.0,0.0,0.0,0.12442432175259424
austinr47/http-afternoon,https://github.com/austinr47/http-afternoon,2017-12-06T07:05:19+09,2017-12-06 12:48:04+09:00,6,158,24,0,0,0,0,1512532084,0.0607978179801977,0.7142857142857143,5.282323131633788e-05,0.007729112992270887,0.0,0.0,0.0,0.0,0.0978581835611874
larryzli/http-afternoon,https://github.com/larryzli/http-afternoon,2017-12-06T04:18:37+09,2017-12-06 08:47:08+09:00,4,1286,541,0,0,0,0,1512517628,0.06059228896242494,0.42857142857142855,0.00043724003728297747,0.19801251380198748,0.0,0.0,0.0,0.0,0.0859516839216405
jemcafe/http-afternoon,https://github.com/jemcafe/http-afternoon,2017-12-06T06:40:00+09,2017-12-30 08:14:17+09:00,5,210,20,0,0,0,0,1514589257,0.0900457943276408,0.5714285714285714,7.054457343536737e-05,0.006256900993743099,0.0,0.0,0.0,0.0,0.08347522641542383
brettghays/http-afternoon,https://github.com/brettghays/http-afternoon,2017-12-22T13:06:06+09,2017-12-24 02:36:19+09:00,5,186,23,0,0,1,0,1514050579,0.08238710864447854,0.5714285714285714,6.236549245735376e-05,0.00736105999263894,0.0,0.0,4.021393815096313e-05,0.0,0.08265991493703714
XavierCarpenter/react-3-afternoon-2,https://github.com/XavierCarpenter/react-3-afternoon-2,2018-01-31T04:39:20+09,2018-01-31 11:40:35+09:00,1,753,1438,0,0,0,0,1517366435,0.12953048348924237,0.0,0.00025559628056292524,0.528156054471844,0.0,0.0,0.0,0.0,0.08224276678020616
Lisamarie73187/http-afternoon,https://github.com/Lisamarie73187/http-afternoon,2017-12-09T13:34:37+09,2017-12-13 08:38:17+09:00,5,626,49,0,0,0,0,1513121897,0.06918351848930143,0.5714285714285714,0.00021231531038760324,0.016930437983069563,0.0,0.0,0.0,0.0,0.08221935540141626
banderson19/react-3-afternoon-2,https://github.com/banderson19/react-3-afternoon-2,2018-02-01T14:00:06+09,2018-02-13 11:21:44+09:00,2,312,957,0,0,0,0,1518488504,0.14548356452433234,0.14285714285714285,0.0001053056675919252,0.35112256164887745,0.0,0.0,0.0,0.0,0.07994607183724307
melodymennen/http-afternoon,https://github.com/melodymennen/http-afternoon,2017-12-06T07:19:46+09,2017-12-06 08:39:05+09:00,5,75,22,0,0,0,0,1512517145,0.060585421881933506,0.5714285714285714,2.4537242934040823e-05,0.006993006993006993,0.0,0.0,0.0,0.0,0.07987894219330574
rachelruff/http-afternoon,https://github.com/rachelruff/http-afternoon,2017-12-06T04:53:31+09,2018-01-02 12:46:13+09:00,1,1228,1455,0,0,0,0,1514864773,0.09396295902469941,0.0,0.00041747392491944455,0.5344129554655871,0.0,0.0,0.0,0.0,0.07859917355190074
jgfdevmtn/react-3-afternoon-2,https://github.com/jgfdevmtn/react-3-afternoon-2,2018-02-02T06:32:01+09,2018-02-10 07:50:37+09:00,2,3,3,1,1,0,0,1518216637,0.1416182796962453,0.14285714285714285,0.0,0.0,5.453008697548873e-06,0.25,0.0,0.0,0.06681010944526071
