nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
githbq/react-antd-admin,https://github.com/githbq/react-antd-admin,2017-02-16T17:57:12+09,2017-03-02 13:53:58+09:00,2,5618,9,0,0,2,0,1488430438,0.0,0.16666666666666666,0.44417207021983235,0.14754098360655737,0.0,0.0,1.0,,
sunchenguang/react-antd-admin,https://github.com/sunchenguang/react-antd-admin,2017-04-26T00:11:07+09,2017-05-11 20:56:31+09:00,7,32,0,0,0,0,0,1494503791,0.04555258661325021,1.0,0.0024513680215087776,0.0,0.0,0.0,0.0,,
jadmin/react-antd-admin,https://github.com/jadmin/react-antd-admin,2017-06-05T19:00:05+09,2017-06-08 10:20:58+09:00,1,4,0,0,0,0,0,1496884858,0.0634115453711969,0.0,0.00023722916337181717,0.0,0.0,0.0,0.0,,
ywzhaiqi/react-antd-admin,https://github.com/ywzhaiqi/react-antd-admin,2017-06-23T10:29:00+09,2017-06-23 10:48:20+09:00,1,122,13,0,0,1,0,1498182500,0.07314438151590827,0.0,0.009568242922663292,0.21311475409836064,0.0,0.0,0.5,,
lrxuexi/react-antd-admin,https://github.com/lrxuexi/react-antd-admin,2017-07-27T21:54:59+09,2017-07-27 22:37:07+09:00,4,1,1,0,0,0,0,1501162627,0.09549653086174499,0.5,0.0,0.01639344262295082,0.0,0.0,0.0,,
zhongxx/react-antd-admin,https://github.com/zhongxx/react-antd-admin,2017-08-06T18:20:31+09,2017-08-06 23:52:53+09:00,1,28,28,0,0,0,0,1502031173,0.10201097467763912,0.0,0.0021350624703463544,0.45901639344262296,0.0,0.0,0.0,,
zzl81cn/react-antd-admin,https://github.com/zzl81cn/react-antd-admin,2017-08-25T17:08:44+09,2018-04-09 22:55:11+09:00,1,9545,0,0,0,1,0,1523282111,0.2614015442456866,0.0,0.7547050450735411,0.0,0.0,0.0,0.5,,
badnotes/react-antd-admin,https://github.com/badnotes/react-antd-admin,2018-11-01T18:35:57+09,2020-03-16 11:55:31+09:00,2,29,1,0,0,0,0,1584327331,0.7192652105556993,0.16666666666666666,0.0022141388581369604,0.01639344262295082,0.0,0.0,0.0,,
gsbaby/react-antd-admin,https://github.com/gsbaby/react-antd-admin,2018-12-06T19:05:16+09,2018-12-07 18:57:57+09:00,1,1,1,0,0,0,0,1544176677,0.41811918069153015,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,,
xiewenjing1994/react-antd-admin,https://github.com/xiewenjing1994/react-antd-admin,2019-05-15T23:37:50+09,2019-05-20 22:54:01+09:00,1,1,0,1,0,0,0,1558360441,0.5245031070188654,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,
ljyhust/react-antd-admin,https://github.com/ljyhust/react-antd-admin,2019-06-19T14:06:38+09,2019-06-20 00:40:41+09:00,1,22,12,0,0,0,0,1560958841,0.5439921505597017,0.0,0.0016606041436027202,0.19672131147540983,0.0,0.0,0.0,,
giepher/react-antd-admin,https://github.com/giepher/react-antd-admin,2020-01-24T17:52:19+09,2021-05-23 16:57:12+09:00,4,12647,61,6,2,2,0,1621756632,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,
anicetrip/react-antd-admin,https://github.com/anicetrip/react-antd-admin,2020-04-30T01:46:36+09,2020-04-30 01:55:41+09:00,3,4,3,3,0,0,0,1588179341,0.7481568325575993,0.3333333333333333,0.00023722916337181717,0.04918032786885246,0.5,0.0,0.0,,
