nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
cedbossneo/boot-react,https://github.com/cedbossneo/boot-react,2015-09-09T21:22:19+09,2015-12-16 07:32:24+09:00,154,1392,397,0,0,26,10,1450218744,0.043750460225000495,1.0,0.008822951090024548,0.4907292954264524,0.0,,0.007694584196507843,0.4166666666666667,
BuffaloBuffalo/boot-react,https://github.com/BuffaloBuffalo/boot-react,2015-10-30T22:01:22+09,2015-10-31 03:57:17+09:00,2,43,487,0,0,0,17,1446231437,0.0,0.006535947712418301,0.00026640111127320705,0.6019777503090235,0.0,,0.0,0.7083333333333334,
berinle/boot-react,https://github.com/berinle/boot-react,2016-02-12T05:53:57+09,2016-02-12 05:54:44+09:00,1,3,1,0,0,0,0,1455224084,0.09867121967056212,0.0,1.2685767203486048e-05,0.0012360939431396785,0.0,,0.0,0.0,
andersonkyle/boot-react,https://github.com/andersonkyle/boot-react,2016-08-06T07:02:01+09,2016-08-06 07:05:27+09:00,1,1,1,0,0,0,0,1470434727,0.265568985899293,0.0,0.0,0.0012360939431396785,0.0,,0.0,0.0,
edreyer/boot-react,https://github.com/edreyer/boot-react,2016-10-01T05:23:57+09,2016-10-01 13:22:32+09:00,2,21,21,0,0,0,0,1475295752,0.31890625862879013,0.006535947712418301,0.00012685767203486048,0.02595797280593325,0.0,,0.0,0.0,
transplanar/Spring-Boot-React-MongoDB,https://github.com/transplanar/Spring-Boot-React-MongoDB,2016-10-10T10:38:22+09,2016-10-10 11:22:42+09:00,5,157658,310,4613,0,3379,0,1476066162,0.32735953099079856,0.026143790849673203,1.0,0.3831891223733004,1.0,,1.0,0.0,
balihb/boot-react,https://github.com/balihb/boot-react,2016-10-28T18:53:38+09,2016-10-28 18:54:25+09:00,1,26,13,0,0,0,0,1477648465,0.3447212451666568,0.0,0.00015857209004357562,0.016069221260815822,0.0,,0.0,0.0,
ioioioion/boot-react,https://github.com/ioioioion/boot-react,2016-12-28T16:13:51+09,2016-12-28 16:17:25+09:00,1,1,0,0,0,0,0,1482909445,0.4024469974687803,0.0,0.0,0.0,0.0,,0.0,0.0,
sysart/boot-react,https://github.com/sysart/boot-react,2017-03-23T17:12:28+09,2017-03-23 20:39:18+09:00,2,195,809,0,0,5,24,1490269158,0.483200957691537,0.006535947712418301,0.0012305194187381468,1.0,0.0,,0.001479727730097662,1.0,
zhenglinj/springboot-reactjs,https://github.com/zhenglinj/springboot-reactjs,2017-03-31T19:12:25+09,2018-09-16 13:42:43+09:00,18,5467,491,0,0,16,9,1537072963,0.9967525876591264,0.1111111111111111,0.03467020176712737,0.6069221260815822,0.0,,0.004735128736312519,0.375,
marcgs/boot-react,https://github.com/marcgs/boot-react,2017-04-10T20:22:45+09,2017-04-13 16:46:53+09:00,8,10,4,0,0,1,0,1492069613,0.5029563301432702,0.0457516339869281,5.7085952415687217e-05,0.004944375772558714,0.0,,0.0002959455460195324,0.0,
udomph/boot-react,https://github.com/udomph/boot-react,2017-06-22T18:47:30+09,2017-10-13 18:57:16+09:00,3,55,7,0,0,0,0,1507888636,0.6765295053614985,0.013071895424836602,0.0003425157144941233,0.00865265760197775,0.0,,0.0,0.0,
peterhorvath2014/boot-react,https://github.com/peterhorvath2014/boot-react,2017-09-12T18:36:23+09,2017-09-17 04:47:12+09:00,1,3,0,0,0,0,0,1505591232,0.6513213931386982,0.0,1.2685767203486048e-05,0.0,0.0,,0.0,0.0,
oakstair/boot-react,https://github.com/oakstair/boot-react,2017-09-15T15:53:25+09,2017-09-15 20:03:05+09:00,5,1396,478,0,0,1,0,1505473385,0.6500283247880205,0.026143790849673203,0.008848322624431519,0.5908529048207664,0.0,,0.0002959455460195324,0.0,
daplenty/boot-react,https://github.com/daplenty/boot-react,2018-02-01T01:36:23+09,2018-09-19 23:55:24+09:00,33,154,0,0,0,5,0,1537368924,1.0,0.20915032679738563,0.0009704611910666827,0.0,0.0,,0.001479727730097662,0.0,
