nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
hfendou/WechatVideoCourse,https://github.com/hfendou/WechatVideoCourse,2018-01-28T16:10:13+09,2018-09-20 16:04:32+09:00,87,176583,16,3,1,472,0,1537427072,0.6145072466008735,1.0,1.0,0.11538461538461539,1.0,1.0,1.0,0.0,0.7162364827481861
Yeshdok/WechatVideoCourse,https://github.com/Yeshdok/WechatVideoCourse,2018-02-04T22:08:32+09,2018-05-12 17:21:21+09:00,73,147578,7,3,1,403,0,1526113281,0.27086420895292,0.8372093023255814,0.835741104648858,0.046153846153846156,1.0,1.0,0.8538135593220338,0.0,0.605472752675405
lpb243310820/WechatVideoCourse,https://github.com/lpb243310820/WechatVideoCourse,2018-06-20T11:04:06+09,2019-02-14 13:31:25+09:00,13,31896,131,0,0,123,1,1550118685,1.0,0.13953488372093023,0.1806196589667065,1.0,0.0,0.0,0.2605932203389831,1.0,0.4475934703783275
lwj0310/WechatVideoCourse,https://github.com/lwj0310/WechatVideoCourse,2018-01-29T09:22:39+09,2018-04-03 20:34:07+09:00,62,145370,2,2,0,357,0,1522755247,0.16886789275041034,0.7093023255813954,0.8232369280953217,0.007692307692307693,0.6666666666666666,0.0,0.7563559322033898,0.0,0.3915152566236864
jiayousoft/WechatVideoCourse,https://github.com/jiayousoft/WechatVideoCourse,2018-01-31T10:48:26+09,2018-03-03 10:14:13+09:00,49,87218,6,2,0,216,0,1520039653,0.08638493269055449,0.5581395348837209,0.4939149738646853,0.038461538461538464,0.6666666666666666,0.0,0.4576271186440678,0.0,0.2876493456514042
MageChen/WechatVideoCourse,https://github.com/MageChen/WechatVideoCourse,2018-05-02T18:24:48+09,2018-05-14 12:59:45+09:00,10,675,32,1,1,9,0,1526270385,0.27563605737991004,0.10465116279069768,0.0038112820745153783,0.23846153846153847,0.3333333333333333,1.0,0.019067796610169493,0.0,0.24687014633127058
Lu-Lucifer/WechatVideoCourse,https://github.com/Lu-Lucifer/WechatVideoCourse,2018-05-10T22:46:06+09,2018-10-05 05:55:41+09:00,11,1094,23,0,0,13,0,1538686541,0.6527621297769398,0.11627906976744186,0.006184130795498949,0.16923076923076924,0.0,0.0,0.02754237288135593,0.0,0.12149980905650072
michaeljxf/WechatVideoCourse,https://github.com/michaeljxf/WechatVideoCourse,2018-06-26T14:17:16+09,2018-07-18 12:46:00+09:00,3,361,1,0,0,6,0,1531885560,0.44619036529711015,0.023255813953488372,0.002033061314637475,0.0,0.0,0.0,0.012711864406779662,0.0,0.06052388812150196
liuw79/WechatVideoCourse,https://github.com/liuw79/WechatVideoCourse,2018-02-09T21:08:39+09,2018-02-09 21:18:30+09:00,1,2,2,0,0,0,0,1518178710,0.0298609872323349,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.004694161865580324
fuhuiping/WechatVideoCourse,https://github.com/fuhuiping/WechatVideoCourse,2018-01-29T11:19:47+09,2018-01-29 12:13:14+09:00,1,4,1,0,0,0,0,1517195594,0.0,0.0,1.1326246878203205e-05,0.0,0.0,0.0,0.0,0.0,1.4157808597754006e-06
