nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
eelve/restful-api-specification,https://github.com/eelve/restful-api-specification,2018-07-09T15:15:06+09,2020-08-08 13:42:33+09:00,4,2,2,2,2,0,0,1596861753,1.0,0.0,0.0,0.0,0.0,0.0,,,
havid0707/restful-api-specification,https://github.com/havid0707/restful-api-specification,2019-06-06T15:22:37+09,2019-06-10 17:29:08+09:00,5,164,383,164,383,0,0,1560155348,0.0,1.0,1.0,1.0,1.0,1.0,,,
