nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork
nbauma109/spotbugs,https://github.com/nbauma109/spotbugs,2021-12-31 10:45:16,2023-04-26 23:35:20,286
lifeinwild/spotbugs,https://github.com/lifeinwild/spotbugs,2021-03-08 04:01:51,2022-02-17 04:16:08,279
third-soundcode/spotbugs,https://github.com/third-soundcode/spotbugs,2022-06-27 08:20:24,2023-08-31 20:41:01,279
ursinnDev/spotbugs_spotbugs,https://github.com/ursinnDev/spotbugs_spotbugs,2021-07-19 18:02:28,2022-05-04 22:30:29,261
uleming/spotbugs,https://github.com/uleming/spotbugs,2022-04-07 15:26:14,2023-05-29 21:10:26,232
vodorok/spotbugs,https://github.com/vodorok/spotbugs,2021-04-22 13:34:13,2022-01-10 01:08:28,224
lujiefsi/spotbugs,https://github.com/lujiefsi/spotbugs,2021-10-01 06:19:34,2022-08-24 04:07:04,213
ScottBob/spotbugs,https://github.com/ScottBob/spotbugs,2018-02-03 02:49:23,2019-09-01 02:38:18,209
gonczmisi/spotbugs,https://github.com/gonczmisi/spotbugs,2021-12-14 19:34:35,2022-10-24 00:58:23,205
WildBugHunter/spotbugs,https://github.com/WildBugHunter/spotbugs,2021-04-03 09:38:56,2021-11-07 10:46:40,187
johaw/spotbugs,https://github.com/johaw/spotbugs,2018-03-30 23:23:08,2019-01-07 08:23:19,179
johnscancella/spotbugs,https://github.com/johnscancella/spotbugs,2017-02-24 19:11:35,2017-08-31 08:11:43,169
guoxiangbin/spotbugs,https://github.com/guoxiangbin/spotbugs,2018-03-14 09:25:44,2019-04-30 09:40:10,164
rovarga/spotbugs,https://github.com/rovarga/spotbugs,2021-09-10 21:27:10,2022-03-03 04:17:10,164
gamesh411/spotbugs,https://github.com/gamesh411/spotbugs,2021-03-05 10:40:41,2021-10-08 08:01:35,160
benefruzs/spotbugs,https://github.com/benefruzs/spotbugs,2022-06-02 12:05:49,2023-01-18 02:38:59,142
GEBIT/spotbugs,https://github.com/GEBIT/spotbugs,2018-07-13 13:26:35,2019-03-01 12:22:57,125
katheg/spotbugs,https://github.com/katheg/spotbugs,2022-11-20 21:24:27,2023-06-19 21:35:00,115
philipl/spotbugs,https://github.com/philipl/spotbugs,2018-01-18 22:37:35,2018-08-06 09:59:39,103
sullis/spotbugs,https://github.com/sullis/spotbugs,2019-10-11 04:57:41,2020-07-03 00:45:03,97
Bluesbreaker45/spotbugs,https://github.com/Bluesbreaker45/spotbugs,2022-04-10 13:07:47,2022-09-27 12:13:16,87
Bananeweizen/spotbugs,https://github.com/Bananeweizen/spotbugs,2017-07-10 17:55:08,2017-08-26 00:46:49,81
brharrington/spotbugs,https://github.com/brharrington/spotbugs,2017-05-25 15:50:35,2017-07-21 01:38:54,73
wreulicke/spotbugs,https://github.com/wreulicke/spotbugs,2018-06-06 00:12:04,2018-08-21 17:37:46,73
penguin-wwy/spotbugs,https://github.com/penguin-wwy/spotbugs,2018-08-03 17:33:29,2018-11-24 18:25:40,68
backwardn/spotbugs,https://github.com/backwardn/spotbugs,2019-11-10 20:42:12,2020-06-08 07:18:38,60
r4b3rt/spotbugs,https://github.com/r4b3rt/spotbugs,2021-05-06 08:03:56,2021-08-20 10:20:07,52
phisad/spotbugs,https://github.com/phisad/spotbugs,2022-11-04 12:55:46,2023-02-09 17:01:10,52
yuliyasokh/spotbugs,https://github.com/yuliyasokh/spotbugs,2023-07-25 21:02:32,2023-08-27 14:00:51,46
luana-martins/spotbugs,https://github.com/luana-martins/spotbugs,2021-10-22 13:48:16,2021-11-11 05:34:53,45
stephengroat/spotbugs,https://github.com/stephengroat/spotbugs,2017-09-25 16:37:47,2017-10-06 21:09:18,42
RahulNagekar/spotbugs,https://github.com/RahulNagekar/spotbugs,2018-11-29 20:26:18,2019-03-01 12:22:57,40
baloghadamsoftware/spotbugs,https://github.com/baloghadamsoftware/spotbugs,2021-03-30 08:26:40,2021-06-02 06:24:56,39
Zustin/spotbugs,https://github.com/Zustin/spotbugs,2021-11-17 12:59:24,2021-12-11 12:36:25,28
dracopeng/spotbugs,https://github.com/dracopeng/spotbugs,2021-10-17 23:35:15,2021-11-21 01:36:05,27
raphw/spotbugs,https://github.com/raphw/spotbugs,2022-07-27 06:57:32,2022-09-04 06:14:54,27
lqc/spotbugs,https://github.com/lqc/spotbugs,2017-10-13 20:54:04,2017-10-19 12:37:38,26
lucaGazzola/spotbugs,https://github.com/lucaGazzola/spotbugs,2018-06-07 09:21:54,2018-06-28 12:44:57,24
lasselindqvist/spotbugs,https://github.com/lasselindqvist/spotbugs,2018-11-06 21:05:29,2018-11-30 03:17:29,23
yongyan-gh/spotbugs,https://github.com/yongyan-gh/spotbugs,2021-02-12 18:16:51,2021-03-03 00:36:30,23
winne42/spotbugs,https://github.com/winne42/spotbugs,2022-01-30 14:00:37,2022-03-21 04:16:48,23
sjjianshen/spotbugs,https://github.com/sjjianshen/spotbugs,2018-11-28 03:47:50,2019-07-30 12:23:56,22
sf7h/spotbugs,https://github.com/sf7h/spotbugs,2020-03-12 19:55:32,2020-04-20 08:29:52,20
jqyp/spotbugs,https://github.com/jqyp/spotbugs,2021-08-12 09:10:23,2021-08-26 10:22:32,20
victorwss/spotbugs,https://github.com/victorwss/spotbugs,2021-09-15 10:41:16,2021-09-26 09:31:03,20
arathai/spotbugs,https://github.com/arathai/spotbugs,2018-06-11 09:32:26,2018-06-19 09:05:33,19
sdati/spotbugs,https://github.com/sdati/spotbugs,2022-02-08 19:43:51,2022-03-09 05:14:44,19
HoelzelJon/spotbugs,https://github.com/HoelzelJon/spotbugs,2022-05-24 17:11:56,2022-07-08 20:44:27,18
bhavanki/spotbugs,https://github.com/bhavanki/spotbugs,2018-11-19 13:48:23,2018-12-13 02:22:01,17
amaembo/spotbugs,https://github.com/amaembo/spotbugs,2020-03-26 02:29:39,2020-05-11 15:17:45,17
piderman314/spotbugs,https://github.com/piderman314/spotbugs,2017-07-11 18:41:43,2017-07-23 07:33:57,16
mafor/spotbugs,https://github.com/mafor/spotbugs,2020-01-04 12:29:46,2020-01-29 13:29:52,15
Anemone95/spotbugs,https://github.com/Anemone95/spotbugs,2020-01-25 04:39:48,2020-04-21 07:59:05,13
Mu-L/spotbugs,https://github.com/Mu-L/spotbugs,2021-07-22 07:38:34,2021-08-20 10:20:07,13
dpursehouse/spotbugs,https://github.com/dpursehouse/spotbugs,2017-12-22 04:58:35,2018-01-13 15:58:06,11
lbcjbb/spotbugs,https://github.com/lbcjbb/spotbugs,2023-08-06 10:09:36,2023-08-10 17:30:46,11
norbo03/spotbugs,https://github.com/norbo03/spotbugs,2023-08-10 14:14:21,2023-08-15 22:59:29,11
stevencrockett/spotbugs,https://github.com/stevencrockett/spotbugs,2020-07-05 15:28:38,2020-07-06 02:46:33,10
Dichotomia/spotbugs,https://github.com/Dichotomia/spotbugs,2019-06-29 12:51:11,2019-07-02 15:14:36,9
raghav-deepsource/spotbugs,https://github.com/raghav-deepsource/spotbugs,2020-10-12 05:03:15,2021-02-22 05:45:29,9
ramraval/spotbugs,https://github.com/ramraval/spotbugs,2021-10-31 15:55:45,2021-11-18 01:57:33,9
slue919/spotbugs,https://github.com/slue919/spotbugs,2021-11-27 18:02:31,2021-12-08 00:55:56,9
heeki/spotbugs,https://github.com/heeki/spotbugs,2021-12-07 00:42:22,2021-12-09 23:21:32,8
VinodAnandan/spotbugs,https://github.com/VinodAnandan/spotbugs,2020-10-20 23:26:09,2020-10-21 00:06:34,7
cleohari/spotbugs,https://github.com/cleohari/spotbugs,2022-12-02 13:23:22,2022-12-03 17:02:45,6
NazirMuhammadZafarIqbal/spotbugs,https://github.com/NazirMuhammadZafarIqbal/spotbugs,2023-06-07 18:47:48,2023-06-16 21:17:29,6
Mary904/spotbugs,https://github.com/Mary904/spotbugs,2021-03-25 08:33:09,2021-03-25 08:48:22,5
dehasi/spotbugs,https://github.com/dehasi/spotbugs,2021-08-25 18:29:24,2021-08-29 05:38:59,5
rraval1/spotbugs,https://github.com/rraval1/spotbugs,2021-12-05 21:26:21,2021-12-10 17:09:28,5
ColinZou/spotbugs,https://github.com/ColinZou/spotbugs,2019-10-09 11:56:48,2020-08-04 03:22:52,4
friscoMad/spotbugs,https://github.com/friscoMad/spotbugs,2021-08-18 13:50:11,2021-08-23 11:18:14,4
wrprice/spotbugs,https://github.com/wrprice/spotbugs,2018-08-08 01:53:37,2018-08-21 17:37:46,3
blim012/spotbugs,https://github.com/blim012/spotbugs,2020-02-15 08:36:44,2020-03-13 22:09:24,3
TCATools/spotbugs,https://github.com/TCATools/spotbugs,2021-12-30 03:04:15,2023-06-14 07:25:59,3
kontext-e/spotbugs,https://github.com/kontext-e/spotbugs,2018-02-12 13:10:50,2018-02-12 14:58:59,2
jpmartins/spotbugs,https://github.com/jpmartins/spotbugs,2018-04-26 21:26:48,2018-05-05 20:02:47,2
gaddam1987/spotbugs,https://github.com/gaddam1987/spotbugs,2018-07-23 11:57:52,2018-08-28 07:19:26,2
chbueh/spotbugs,https://github.com/chbueh/spotbugs,2020-04-15 05:42:23,2020-04-16 06:59:55,2
vimal-cyber/spotbugs,https://github.com/vimal-cyber/spotbugs,2020-10-21 09:41:10,2020-10-21 09:45:08,2
cloudknox/spotbugs,https://github.com/cloudknox/spotbugs,2021-06-17 18:49:42,2023-07-17 09:59:31,2
elishaebenezer/spotbugs,https://github.com/elishaebenezer/spotbugs,2022-01-14 18:42:48,2022-01-14 18:47:14,2
4sujittiwari/spotbugs,https://github.com/4sujittiwari/spotbugs,2022-04-01 06:34:15,2022-04-01 10:26:55,2
kdnakt/spotbugs,https://github.com/kdnakt/spotbugs,2022-10-23 07:40:54,2022-10-26 01:26:03,2
shblue21/spotbugs,https://github.com/shblue21/spotbugs,2022-11-10 09:42:50,2022-11-18 08:47:03,2
roberthubert/spotbugs,https://github.com/roberthubert/spotbugs,2018-03-17 20:54:34,2018-03-17 21:05:16,1
Ahd2112/spotbugs,https://github.com/Ahd2112/spotbugs,2018-04-12 23:25:13,2018-04-14 00:02:31,1
ABM-GmbH/spotbugs,https://github.com/ABM-GmbH/spotbugs,2018-08-10 08:11:13,2018-08-10 08:26:18,1
GunnarI/spotbugs,https://github.com/GunnarI/spotbugs,2018-08-15 14:04:47,2018-08-16 13:28:16,1
stweil/spotbugs,https://github.com/stweil/spotbugs,2018-10-18 07:22:21,2018-10-18 07:25:55,1
Serranya/spotbugs,https://github.com/Serranya/spotbugs,2019-06-06 12:48:47,2019-06-06 14:26:08,1
cgray009/spotbugs,https://github.com/cgray009/spotbugs,2020-02-21 10:49:32,2020-03-05 10:01:31,1
gii-is-AISS/spotbugs,https://github.com/gii-is-AISS/spotbugs,2021-02-04 23:37:37,2021-02-09 11:22:57,1
nosf3rat/spotbugs,https://github.com/nosf3rat/spotbugs,2021-10-19 08:41:17,2021-10-20 00:40:17,1
qiaoj3/spotbugs,https://github.com/qiaoj3/spotbugs,2021-11-10 23:11:04,2021-11-18 06:55:35,1
LisaCocchia/spotbugs,https://github.com/LisaCocchia/spotbugs,2021-12-13 14:23:41,2021-12-13 17:53:35,1
NIneeeeeem/spotbugs,https://github.com/NIneeeeeem/spotbugs,2022-04-21 15:55:43,2022-05-29 14:38:27,1
hzy20001211/spotbugs,https://github.com/hzy20001211/spotbugs,2022-05-28 14:01:27,2022-05-28 14:08:28,1
zhangheng0027/spotbugs,https://github.com/zhangheng0027/spotbugs,2022-06-27 06:23:40,2022-06-27 09:29:06,1
aldler/spotbugs,https://github.com/aldler/spotbugs,2022-06-30 06:13:46,2022-07-07 07:42:24,1
YIDing-suya/spotbugs,https://github.com/YIDing-suya/spotbugs,2022-10-31 11:14:32,2022-11-22 07:32:19,1
gliargovas/spotbugs,https://github.com/gliargovas/spotbugs,2022-12-03 15:36:41,2022-12-03 16:12:38,1
