nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
tatchi/awesome-react-render-props,https://github.com/tatchi/awesome-react-render-props,2017-12-15T01:48:13+09,2017-12-15 01:49:35+09:00,1,1,1,1,1,0,0,1513270175,0.0,0.0,0.0,0.02,0.0,0.02040816326530612,,,
gianmarcotoso/awesome-react-render-props,https://github.com/gianmarcotoso/awesome-react-render-props,2017-12-16T04:21:50+09,2018-02-02 08:08:07+09:00,14,14,3,13,2,0,0,1517526487,0.10347313629758248,0.0948905109489051,0.1326530612244898,0.06,0.12371134020618557,0.04081632653061224,,,
mehrdad-shokri/awesome-react-render-props,https://github.com/mehrdad-shokri/awesome-react-render-props,2018-01-10T17:03:44+09,2019-04-05 04:03:59+09:00,138,99,15,98,14,0,0,1554404639,1.0,1.0,1.0,0.3,1.0,0.2857142857142857,,,
jxom/awesome-react-render-props,https://github.com/jxom/awesome-react-render-props,2018-01-23T09:27:52+09,2018-02-02 08:15:10+09:00,13,9,1,8,0,0,0,1517526910,0.10348341964538543,0.08759124087591241,0.08163265306122448,0.02,0.07216494845360824,0.0,,,
Corjen/awesome-react-render-props,https://github.com/Corjen/awesome-react-render-props,2018-02-02T01:50:59+09,2018-02-02 08:18:54+09:00,16,12,2,11,1,0,0,1517527134,0.10348886520072317,0.10948905109489052,0.11224489795918367,0.04,0.10309278350515463,0.02040816326530612,,,
jonstuebe/awesome-react-render-props,https://github.com/jonstuebe/awesome-react-render-props,2018-02-02T12:19:15+09,2018-02-02 12:33:05+09:00,6,4,1,3,0,0,0,1517542385,0.10385962486347215,0.0364963503649635,0.030612244897959183,0.02,0.020618556701030927,0.0,,,
YurkaninRyan/awesome-react-render-props,https://github.com/YurkaninRyan/awesome-react-render-props,2018-02-07T04:00:26+09,2018-02-07 04:03:05+09:00,1,1,0,1,0,0,0,1517943785,0.1136178655445711,0.0,0.0,0.0,0.0,0.0,,,
vcarl/awesome-react-render-props,https://github.com/vcarl/awesome-react-render-props,2018-02-08T04:15:10+09,2018-02-08 04:16:31+09:00,1,1,0,1,0,0,0,1518030991,0.1157378883069924,0.0,0.0,0.0,0.0,0.0,,,
kenwheeler/awesome-react-render-props,https://github.com/kenwheeler/awesome-react-render-props,2018-03-15T22:59:47+09,2018-03-15 23:01:43+09:00,1,1,0,1,0,0,0,1521122503,0.1908941368483615,0.0,0.0,0.0,0.0,0.0,,,
petergombos/awesome-react-render-props,https://github.com/petergombos/awesome-react-render-props,2018-05-04T16:29:14+09,2018-05-04 16:33:54+09:00,1,2,1,2,1,0,0,1525419234,0.29534987984771116,0.0,0.01020408163265306,0.02,0.010309278350515464,0.02040816326530612,,,
leandroruel/awesome-react-render-props,https://github.com/leandroruel/awesome-react-render-props,2018-05-04T22:39:30+09,2019-04-05 04:03:59+09:00,41,76,50,75,49,0,0,1554404639,1.0,0.291970802919708,0.7653061224489796,1.0,0.7628865979381443,1.0,,,
kserjey/awesome-react-render-props,https://github.com/kserjey/awesome-react-render-props,2018-07-26T19:42:19+09,2018-07-26 19:47:54+09:00,1,1,0,1,0,0,0,1532602074,0.46996841869630296,0.0,0.0,0.0,0.0,0.0,,,
sastan/awesome-react-render-props,https://github.com/sastan/awesome-react-render-props,2018-09-07T17:53:00+09,2018-09-07 18:00:02+09:00,1,1,0,1,0,0,0,1536310802,0.5601295060025578,0.0,0.0,0.0,0.0,0.0,,,
jkomyno/awesome-react-render-props,https://github.com/jkomyno/awesome-react-render-props,2018-09-21T15:43:12+09,2018-09-21 15:49:45+09:00,2,1,0,1,0,0,0,1537512585,0.5893454695313399,0.0072992700729927005,0.0,0.0,0.0,0.0,,,
marcelmokos/awesome-react-render-props,https://github.com/marcelmokos/awesome-react-render-props,2019-02-15T08:37:32+09,2019-02-15 09:55:37+09:00,2,2,0,2,0,0,0,1550192137,0.8975919073602125,0.0072992700729927005,0.01020408163265306,0.0,0.010309278350515464,0.0,,,
