nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
goldylucks/uber-mobile-web,https://github.com/goldylucks/uber-mobile-web,2017-01-26T18:58:55+09,2017-02-20T11:49:27+09,1,12,6,1,3,0,0
kuldeepkeshwar/uber-mobile-web,https://github.com/kuldeepkeshwar/uber-mobile-web,2017-02-06T04:32:41+09,2017-05-29T23:59:45+09,12,126,47,3,1,2,0
davidhenia/uber-mobile-web,https://github.com/davidhenia/uber-mobile-web,2017-03-01T05:05:39+09,2017-03-02T02:42:09+09,1,140,140,0,0,0,0
ubercab/ubercab,https://github.com/ubercab/ubercab,2018-01-04T03:15:25+09,2018-01-04T03:21:30+09,1,2,0,2,0,0,0
lumenpink/uber-mobile-web,https://github.com/lumenpink/uber-mobile-web,2019-04-02T06:09:42+09,2020-07-16T08:50:41+09,2,2,2,0,0,0,0
Wanghley/RenovTec,https://github.com/Wanghley/RenovTec,2022-03-26T11:30:50+09,2022-03-26T12:51:55+09,1,1,1,0,0,0,0
