nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
MaTriXy/SwipeableCard,https://github.com/MaTriXy/SwipeableCard,2016-03-12T20:19:53+09,2016-05-17T01:02:02+09,34,2895,502,15,12,19,0
gruessung/SwipeableCard,https://github.com/gruessung/SwipeableCard,2016-12-20T19:00:33+09,2016-12-20T19:02:53+09,1,1,1,0,0,0,0
