nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
jayluxferro/DrawRouteMaps,https://github.com/jayluxferro/DrawRouteMaps,2018-11-06T02:05:19+09,2018-11-06 02:08:28+09:00,2,3830,73,0,0,35,3,1541437708,0.1632347682804339,0.058823529411764705,1.0,0.44936708860759494,0.0,0.0,1.0,0.42857142857142855,0.38749960185890275
GulajavaMinistudio/DrawRouteMaps,https://github.com/GulajavaMinistudio/DrawRouteMaps,2016-11-14T16:57:29+09,2018-04-06 07:33:21+09:00,11,54,51,17,8,0,0,1522967601,0.06241279557158836,0.5882352941176471,0.013584117032392894,0.310126582278481,1.0,1.0,0.0,0.0,0.37179484862501366
luiszheng0627/DrawRouteMaps,https://github.com/luiszheng0627/DrawRouteMaps,2020-01-24T01:02:59+09,2020-01-24 02:08:10+09:00,4,28,160,0,0,0,7,1579799290,0.37263747360705385,0.17647058823529413,0.006792058516196447,1.0,0.0,0.0,0.0,1.0,0.31948751504481804
bareq/DrawRouteMaps,https://github.com/bareq/DrawRouteMaps,2017-04-12T22:40:56+09,2017-11-24 23:31:13+09:00,18,436,44,6,1,4,0,1511533873,0.0,1.0,0.11337513061650993,0.26582278481012656,0.35294117647058826,0.125,0.11428571428571428,0.0,0.24642810077286736
rizabudi/DrawRouteMaps,https://github.com/rizabudi/DrawRouteMaps,2022-07-30T14:45:57+09,2023-09-15 07:05:28+09:00,7,20,17,0,0,0,0,1694729128,1.0,0.35294117647058826,0.004702194357366771,0.0949367088607595,0.0,0.0,0.0,0.0,0.1815725099610893
u-sai32/DrawRouteMaps,https://github.com/u-sai32/DrawRouteMaps,2020-03-28T20:25:11+09,2020-03-28 20:48:42+09:00,9,35,11,0,0,1,0,1585396122,0.4031886579158396,0.47058823529411764,0.008620689655172414,0.056962025316455694,0.0,0.0,0.02857142857142857,0.0,0.12099137959412674
Biangkerok32/DrawRouteMaps,https://github.com/Biangkerok32/DrawRouteMaps,2020-03-29T12:35:58+09,2020-03-29 12:45:49+09:00,8,42,17,0,0,1,0,1585453549,0.4035021321922339,0.4117647058823529,0.01044932079414838,0.0949367088607595,0.0,0.0,0.02857142857142857,0.0,0.11865303703761543
EneasVVA/DrawRouteMaps,https://github.com/EneasVVA/DrawRouteMaps,2019-04-27T19:53:13+09,2019-05-03 16:23:24+09:00,3,339,18,0,0,3,0,1556868204,0.24746454814017974,0.11764705882352941,0.08803552769070011,0.10126582278481013,0.0,0.0,0.08571428571428572,0.0,0.08001590539418814
MGRagab/DrawRouteMaps,https://github.com/MGRagab/DrawRouteMaps,2019-08-02T03:21:16+09,2019-08-02 04:06:23+09:00,1,32,22,0,0,3,0,1564686383,0.2901413030594051,0.0,0.007836990595611285,0.12658227848101267,0.0,0.0,0.08571428571428572,0.0,0.06378435723128935
ishaquehassan/DrawRouteMaps,https://github.com/ishaquehassan/DrawRouteMaps,2017-12-10T04:18:06+09,2017-12-10 04:21:54+09:00,1,2,2,0,0,0,0,1512847314,0.007169623470869919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008962029338587399
