nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
duzhanyuan/floyd,https://github.com/duzhanyuan/floyd,2017-05-17T02:23:03+09,2017-11-18 00:35:32+09:00,112,9851,25919,246,3,38,22,1510932932,0.3640165612142629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9205020701517829
HungMingWu/floyd,https://github.com/HungMingWu/floyd,2018-11-07T16:16:19+09,2018-11-12 18:44:56+09:00,11,3209,12362,0,0,4,6,1542015896,0.6080970585105361,0.09009009009009009,0.3251371672424304,0.4767657275183327,0.0,0.0,0.10526315789473684,0.2727272727272727,0.23476005924792484
Qihoo360/floyd,https://github.com/Qihoo360/floyd,2018-01-19T18:22:16+09,2020-06-12 10:00:32+09:00,2,80,146,0,0,1,2,1591923632,1.0,0.009009009009009009,0.007213980898191425,0.005287533770744886,0.0,0.0,0.02631578947368421,0.09090909090909091,0.14234192550759006
poseidon1214/floyd,https://github.com/poseidon1214/floyd,2016-05-29T22:49:32+09,2016-05-30 11:47:28+09:00,1,9,9,0,0,0,0,1464576448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
