nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
bgerardi20/react-hot-cold,https://github.com/bgerardi20/react-hot-cold,2018-03-13T09:15:38+09,2018-03-15 09:02:27+09:00,1,3,1,0,0,0,0,1521072147,0.4649455410443056,0.0,0.0,0.00010793308148947653,,,0.0,0.0,
jeffbernst/react-hot-cold-1,https://github.com/jeffbernst/react-hot-cold-1,2018-03-14T06:29:41+09,2018-03-15 00:44:09+09:00,2,76,5,0,0,4,0,1521042249,0.4644682968970032,0.020833333333333332,0.0061639787216077,0.0005396654074473826,,,0.10526315789473684,0.0,
jpquense/react-hot-cold,https://github.com/jpquense/react-hot-cold,2018-04-17T04:40:09+09,2018-04-19 05:24:09+09:00,2,336,26,0,0,12,0,1524083049,0.5130067945596274,0.020833333333333332,0.02811787553829266,0.0028062601187263895,,,0.3157894736842105,0.0,
tstirtz/react-hot-cold,https://github.com/tstirtz/react-hot-cold,2018-04-18T07:08:58+09,2018-04-18 15:30:25+09:00,12,171,122,0,0,3,0,1524033025,0.5122082909398316,0.22916666666666666,0.014185594866165668,0.013167835941716137,,,0.07894736842105263,0.0,
wjypark94/react-hot-cold-testing,https://github.com/wjypark94/react-hot-cold-testing,2018-04-27T11:38:58+09,2018-04-27 12:23:23+09:00,1,355,26,0,0,12,0,1524799403,0.5244415311271793,0.0,0.029722198767204257,0.0028062601187263895,,,0.3157894736842105,0.0,
jorgerodriguez434/react-hot-cold,https://github.com/jorgerodriguez434/react-hot-cold,2018-05-08T07:22:34+09,2018-05-12 00:08:49+09:00,1,304,28,0,0,11,0,1526051329,0.5444252877783166,0.0,0.02541585746854682,0.0030221262817053426,,,0.2894736842105263,0.0,
maddiereddy/react-hot-cold,https://github.com/maddiereddy/react-hot-cold,2018-05-12T02:06:45+09,2018-05-13 04:47:20+09:00,2,3362,501,0,0,14,0,1526154440,0.5460711878810826,0.020833333333333332,0.2836274592586338,0.05407447382622774,,,0.3684210526315789,0.0,
jgmil/react-redux-hot-cold,https://github.com/jgmil/react-redux-hot-cold,2018-06-01T08:54:29+09,2018-06-23 04:23:39+09:00,3,7683,2365,0,0,15,0,1529695419,0.6025937480346282,0.041666666666666664,0.648484336739002,0.25526173772261196,,,0.39473684210526316,0.0,
shwetakoti/react-hot-cold,https://github.com/shwetakoti/react-hot-cold,2018-06-10T05:34:45+09,2018-06-12 23:36:26+09:00,1,22,0,0,0,2,0,1528814186,0.5885271451963201,0.0,0.0016043232289115934,0.0,,,0.05263157894736842,0.0,
KatiLong/react-hot-cold,https://github.com/KatiLong/react-hot-cold,2018-06-13T13:48:23+09,2018-06-22 07:21:50+09:00,4,2488,2254,0,0,15,0,1529619710,0.6013852499027091,0.0625,0.2098285907287005,0.2432811656772801,,,0.39473684210526316,0.0,
