nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
balupton/minimal-react,https://github.com/balupton/minimal-react,2016-03-21T13:57:39+09,2016-04-22 20:34:50+09:00,11,1368,623,44,78,14,17,1461324890,0.36473090701651295,0.5555555555555556,0.18313253012048192,1.0,1.0,0.7222222222222222,0.6666666666666666,1.0,0.68653848519768
connor-ray/portfolio-website,https://github.com/connor-ray/portfolio-website,2016-12-15T04:12:31+09,2017-06-16 06:06:09+09:00,19,992,217,0,108,17,2,1497560769,0.7381651825397478,1.0,0.13279785809906292,0.34831460674157305,0.0,1.0,0.8095238095238095,0.11764705882352941,0.5183060644659653
rluncasu/minimal-react-webpack-sitemap,https://github.com/rluncasu/minimal-react-webpack-sitemap,2017-06-17T00:48:21+09,2017-12-05 21:10:15+09:00,3,5788,340,6,99,6,5,1512475815,0.8918744218659339,0.1111111111111111,0.7748326639892905,0.5457463884430177,0.13636363636363635,0.9166666666666666,0.2857142857142857,0.29411764705882354,0.4945533526515956
gazdagergo/my-test-friends,https://github.com/gazdagergo/my-test-friends,2017-11-15T04:05:12+09,2017-11-20 14:57:17+09:00,17,529,137,34,8,14,4,1511157437,0.8782876800265605,0.8888888888888888,0.07081659973226238,0.21990369181380418,0.7727272727272727,0.07407407407407407,0.6666666666666666,0.23529411764705882,0.4758323739470735
lyuehh/essential-react,https://github.com/lyuehh/essential-react,2015-07-11T23:07:41+09,2015-08-28 20:16:43+09:00,11,953,399,0,0,21,11,1440760603,0.15280256887693378,0.5555555555555556,0.12757697456492637,0.6404494382022472,0.0,0.0,1.0,0.6470588235294118,0.3904304200911343
subvisual/essential-react,https://github.com/subvisual/essential-react,2015-10-21T04:43:03+09,2015-10-21 18:42:39+09:00,1,148,618,0,0,10,17,1445420559,0.20082644302747257,0.0,0.019812583668005354,0.9919743178170144,0.0,0.0,0.47619047619047616,1.0,0.3361004775878711
joemfb/essential-react,https://github.com/joemfb/essential-react,2018-04-06T07:33:16+09,2018-04-06 07:34:49+09:00,1,7470,17,0,0,9,0,1522967689,1.0,0.0,1.0,0.027287319422150885,0.0,0.0,0.42857142857142855,0.0,0.3069823434991974
krunalm/essential-react,https://github.com/krunalm/essential-react,2017-02-08T23:13:53+09,2017-02-15 20:01:17+09:00,1,517,9,0,0,15,0,1487156477,0.6309421938176532,0.0,0.06921017402945114,0.014446227929373997,0.0,0.0,0.7142857142857143,0.0,0.17861053875777408
fantix/essential-react,https://github.com/fantix/essential-react,2016-06-04T16:21:18+09,2016-06-04 16:58:28+09:00,1,132,151,0,0,3,7,1465027108,0.4028846688352639,0.0,0.017670682730923693,0.24237560192616373,0.0,0.0,0.14285714285714285,0.4117647058823529,0.1521941002789809
LeonardoZ/essential-react,https://github.com/LeonardoZ/essential-react,2017-04-22T05:31:46+09,2017-04-22 06:37:19+09:00,1,190,16,0,0,8,0,1492810639,0.6892120067332168,0.0,0.025435073627844713,0.025682182985553772,0.0,0.0,0.38095238095238093,0.0,0.14016020553737452
sizov/essential-react,https://github.com/sizov/essential-react,2016-05-14T08:17:45+09,2016-05-15 08:19:03+09:00,1,24,1,23,0,0,0,1463267943,0.3847553305818485,0.0,0.00321285140562249,0.0016051364365971107,0.5227272727272727,0.0,0.0,0.0,0.11403757389391761
bobbijvoet/react-hangman,https://github.com/bobbijvoet/react-hangman,2015-03-12T07:07:40+09,2015-03-12 10:36:48+09:00,3,201,172,0,0,3,3,1426124208,0.001965009145130487,0.1111111111111111,0.026907630522088354,0.27608346709470305,0.0,0.0,0.14285714285714285,0.17647058823529413,0.09192436862068375
mrkev/essential-react,https://github.com/mrkev/essential-react,2017-03-05T07:43:47+09,2017-03-05 08:17:56+09:00,1,44,29,0,0,0,0,1488669476,0.6465346315071702,0.0,0.005890227576974565,0.04654895666131621,0.0,0.0,0.0,0.0,0.08737172696818261
claudiopro/essential-react,https://github.com/claudiopro/essential-react,2015-09-08T18:36:23+09,2015-09-13 05:26:19+09:00,2,174,26,1,0,3,0,1442089579,0.16649852999182124,0.05555555555555555,0.023293172690763052,0.04173354735152488,0.022727272727272728,0.0,0.14285714285714285,0.0,0.05658315264676004
