"nameWithOwner","url","createdAt","committedDate","commitCountAfterFork"
"crazyants/Hitchhiker","https://github.com/crazyants/Hitchhiker","2017-08-28T01:30:07Z","2017-08-27T14:12:49Z",0
"ZevFung/Hitchhiker","https://github.com/ZevFung/Hitchhiker","2017-08-28T01:57:51Z","2017-08-27T14:12:49Z",0
"n040661/Hitchhiker","https://github.com/n040661/Hitchhiker","2017-08-28T03:23:02Z","2017-08-27T14:12:49Z",0
"daodaoliang/Hitchhiker","https://github.com/daodaoliang/Hitchhiker","2017-08-28T05:02:50Z","2017-08-27T14:12:49Z",0
"xialinlin/Hitchhiker","https://github.com/xialinlin/Hitchhiker","2017-08-28T06:42:03Z","2017-08-27T14:12:49Z",0
"judypol/Hitchhiker","https://github.com/judypol/Hitchhiker","2017-08-28T07:40:22Z","2017-08-27T14:12:49Z",0
"equalll/Hitchhiker","https://github.com/equalll/Hitchhiker","2017-08-28T08:33:12Z","2017-08-27T14:12:49Z",0
"neven7/Hitchhiker","https://github.com/neven7/Hitchhiker","2017-08-28T13:21:51Z","2017-08-27T14:12:49Z",0
"Cpanmac/Hitchhiker","https://github.com/Cpanmac/Hitchhiker","2017-08-29T01:59:53Z","2017-08-28T16:31:34Z",0
"jing2si/Hitchhiker","https://github.com/jing2si/Hitchhiker","2017-08-29T06:08:47Z","2017-08-28T16:31:34Z",0
"everythingok001/Hitchhiker","https://github.com/everythingok001/Hitchhiker","2017-08-29T08:50:07Z","2017-08-28T16:31:34Z",0
"zanjs/Hitchhiker","https://github.com/zanjs/Hitchhiker","2017-08-31T01:03:20Z","2017-08-30T15:29:12Z",0
"rubyvirus/Hitchhiker","https://github.com/rubyvirus/Hitchhiker","2017-08-31T04:45:41Z","2017-08-30T15:29:12Z",0
"andy521/Hitchhiker","https://github.com/andy521/Hitchhiker","2017-08-31T16:54:44Z","2017-08-31T16:39:49Z",0
"reyboo/Hitchhiker","https://github.com/reyboo/Hitchhiker","2017-08-31T20:26:02Z","2017-08-31T16:39:49Z",0
"xwzpp/Hitchhiker","https://github.com/xwzpp/Hitchhiker","2017-09-01T01:30:14Z","2017-08-31T16:39:49Z",0
"nuaays/Hitchhiker","https://github.com/nuaays/Hitchhiker","2017-09-01T03:14:43Z","2017-08-31T16:39:49Z",0
