nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
jimstump/Tutorials,https://github.com/jimstump/Tutorials,2017-12-14T02:06:35+09,2017-12-14T03:10:52+09,15,670,241,0,0,13,4
justacademy/Tutorials,https://github.com/justacademy/Tutorials,2018-07-02T21:26:42+09,2019-11-01T16:51:18+09,1,0,0,0,0,1,0
erbol07/Tutorials,https://github.com/erbol07/Tutorials,2019-09-29T22:04:05+09,2022-11-12T05:18:46+09,1,1,1,1,1,0,0
