nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
jin10086/watermark,https://github.com/jin10086/watermark,2019-09-21T11:35:09+09,2019-09-21T11:56:34+09,4,63,9644,0,0,0,1
Apocalypsor/watermark,https://github.com/Apocalypsor/watermark,2020-07-19T15:23:50+09,2023-10-28T02:07:33+09,248,2413,863,0,0,3,8
phith0n/watermark,https://github.com/phith0n/watermark,2021-04-22T23:04:37+09,2021-04-23T00:05:15+09,3,30,23,0,0,4,2
