"nameWithOwner","url","createdAt","committedDate","commitCountAfterFork"
"dasebast/react-router-firebase-auth","https://github.com/dasebast/react-router-firebase-auth","2015-03-11T21:40:27Z","2015-02-17T07:02:34Z",0
"mPemba/react-router-firebase-auth","https://github.com/mPemba/react-router-firebase-auth","2015-03-11T21:41:35Z","2015-02-17T07:02:34Z",0
"RRSchweitzer/react-router-firebase-auth","https://github.com/RRSchweitzer/react-router-firebase-auth","2015-03-11T21:42:01Z","2015-02-17T07:02:34Z",0
"kenhoward/react-router-firebase-auth","https://github.com/kenhoward/react-router-firebase-auth","2015-03-11T21:43:21Z","2015-02-17T07:02:34Z",0
"OlivierMedor/react-router-firebase-auth","https://github.com/OlivierMedor/react-router-firebase-auth","2015-03-11T21:43:32Z","2015-02-17T07:02:34Z",0
"laddmauigoa/react-router-firebase-auth","https://github.com/laddmauigoa/react-router-firebase-auth","2015-03-11T21:44:16Z","2015-02-17T07:02:34Z",0
"troywatt/react-router-firebase-auth","https://github.com/troywatt/react-router-firebase-auth","2015-03-11T21:55:12Z","2015-02-17T07:02:34Z",0
"haustraliaer/react-router-firebase-auth","https://github.com/haustraliaer/react-router-firebase-auth","2015-03-11T23:47:31Z","2015-02-17T07:02:34Z",0
"markeperk/react-router-firebase-auth","https://github.com/markeperk/react-router-firebase-auth","2015-03-12T00:45:34Z","2015-02-17T07:02:34Z",0
"jimjamdev/react-router-firebase-auth","https://github.com/jimjamdev/react-router-firebase-auth","2015-04-16T08:42:23Z","2015-02-17T07:02:34Z",0
"chetstone/react-router-firebase-auth","https://github.com/chetstone/react-router-firebase-auth","2015-04-17T21:50:02Z","2015-02-17T07:02:34Z",0
"react-alex/react-router-firebase-auth","https://github.com/react-alex/react-router-firebase-auth","2015-05-19T02:41:07Z","2015-02-17T07:02:34Z",0
"smilopintus/react-router-firebase-auth","https://github.com/smilopintus/react-router-firebase-auth","2015-05-20T14:04:24Z","2015-02-17T07:02:34Z",0
"miknonny/react-router-firebase-auth","https://github.com/miknonny/react-router-firebase-auth","2015-06-15T20:36:06Z","2015-02-17T07:02:34Z",0
"ewdave/react-router-firebase-auth","https://github.com/ewdave/react-router-firebase-auth","2015-09-19T09:24:04Z","2015-02-17T07:02:34Z",0
"cem2ran/react-router-firebase-auth","https://github.com/cem2ran/react-router-firebase-auth","2015-11-02T14:36:51Z","2015-11-04T11:51:43Z",1
"adorris1/react-router-firebase-auth","https://github.com/adorris1/react-router-firebase-auth","2016-01-19T03:54:13Z","2016-01-17T10:24:40Z",0
"mosse/react-router-firebase-auth","https://github.com/mosse/react-router-firebase-auth","2016-02-02T01:51:41Z","2016-01-17T10:24:40Z",0
"scott-riley/react-router-firebase-auth","https://github.com/scott-riley/react-router-firebase-auth","2016-02-03T20:09:00Z","2016-01-17T10:24:40Z",0
"syntacticsugar/react-router-firebase-auth","https://github.com/syntacticsugar/react-router-firebase-auth","2016-02-17T03:27:31Z","2016-01-17T10:24:40Z",0
"julianorck/react-router-firebase-auth","https://github.com/julianorck/react-router-firebase-auth","2016-03-07T17:08:50Z","2016-02-29T02:59:02Z",0
"dreamsoftech/react-router-firebase-auth","https://github.com/dreamsoftech/react-router-firebase-auth","2016-03-24T17:05:44Z","2016-02-29T02:59:02Z",0
"njoshi22/react-router-firebase-auth","https://github.com/njoshi22/react-router-firebase-auth","2016-03-27T08:21:07Z","2016-03-26T16:27:23Z",0
"rosiebear/react-router-firebase-auth","https://github.com/rosiebear/react-router-firebase-auth","2016-04-16T07:28:06Z","2016-03-26T16:27:23Z",0
"rajavijin/react-router-firebase-auth","https://github.com/rajavijin/react-router-firebase-auth","2016-04-27T11:19:38Z","2016-03-26T16:27:23Z",0
"christineoo/react-router-firebase-auth","https://github.com/christineoo/react-router-firebase-auth","2016-05-12T02:01:35Z","2016-03-26T16:27:23Z",0
"colincalnan/react-router-firebase-auth","https://github.com/colincalnan/react-router-firebase-auth","2016-05-12T15:46:25Z","2016-03-26T16:27:23Z",0
"sudiarth/react-router-firebase-auth","https://github.com/sudiarth/react-router-firebase-auth","2016-05-14T09:53:21Z","2016-03-26T16:27:23Z",0
"cesarrodas/react-router-firebase-auth","https://github.com/cesarrodas/react-router-firebase-auth","2016-05-26T16:34:01Z","2016-05-27T15:46:04Z",2
"SeanTay/react-router-firebase-auth","https://github.com/SeanTay/react-router-firebase-auth","2016-08-05T19:44:46Z","2016-03-26T16:27:23Z",0
"mkozhukharenko/react-router-firebase-auth","https://github.com/mkozhukharenko/react-router-firebase-auth","2016-08-23T17:55:13Z","2016-08-18T00:08:02Z",0
"missioeric/react-router-firebase-auth","https://github.com/missioeric/react-router-firebase-auth","2016-08-28T22:10:20Z","2016-08-18T00:08:02Z",0
"johnbarrierwilson/react-router-firebase-auth","https://github.com/johnbarrierwilson/react-router-firebase-auth","2016-08-29T19:51:40Z","2016-08-18T00:08:02Z",0
"sungju881203/react-router-firebase-auth","https://github.com/sungju881203/react-router-firebase-auth","2016-08-30T03:02:23Z","2016-08-18T00:08:02Z",0
"okstaticzero/react-router-firebase-auth","https://github.com/okstaticzero/react-router-firebase-auth","2016-08-30T15:52:59Z","2016-08-18T00:08:02Z",0
"kramretak/react-router-firebase-auth","https://github.com/kramretak/react-router-firebase-auth","2016-09-01T01:39:18Z","2016-08-18T00:08:02Z",0
"mbizplus/react-router-firebase-auth","https://github.com/mbizplus/react-router-firebase-auth","2016-09-03T10:10:22Z","2016-08-18T00:08:02Z",0
"EugeneLiang/react-router-firebase-auth","https://github.com/EugeneLiang/react-router-firebase-auth","2016-09-07T02:15:26Z","2016-08-18T00:08:02Z",0
"Z-React/react-router-firebase-auth","https://github.com/Z-React/react-router-firebase-auth","2016-09-20T21:42:32Z","2016-08-18T00:08:02Z",0
"jacksoncafazzo/react-router-firebase-auth","https://github.com/jacksoncafazzo/react-router-firebase-auth","2016-09-21T04:50:48Z","2016-08-18T00:08:02Z",0
"zivile777/react-router-firebase-auth","https://github.com/zivile777/react-router-firebase-auth","2016-09-29T03:05:52Z","2016-08-18T00:08:02Z",0
"anthonydelgado/react-router-firebase-auth","https://github.com/anthonydelgado/react-router-firebase-auth","2016-10-01T23:35:51Z","2016-08-18T00:08:02Z",0
"reactjsnj/react-router-firebase-auth","https://github.com/reactjsnj/react-router-firebase-auth","2016-10-01T23:36:03Z","2016-08-18T00:08:02Z",0
"quadcodes/react-router-firebase-auth","https://github.com/quadcodes/react-router-firebase-auth","2016-10-07T15:48:02Z","2016-08-18T00:08:02Z",0
"joshdeng/react-router-firebase-auth","https://github.com/joshdeng/react-router-firebase-auth","2016-10-12T20:45:03Z","2016-08-18T00:08:02Z",0
"MacKentoch/react-router-firebase-auth","https://github.com/MacKentoch/react-router-firebase-auth","2016-10-18T07:20:35Z","2016-08-18T00:08:02Z",0
