nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
gcyml/nepadmin,https://github.com/gcyml/nepadmin,2019-04-17T18:33:40+09,2019-04-19T17:17:09+09,5,104,27,0,0,0,0
xuanyanwow/nepadmin,https://github.com/xuanyanwow/nepadmin,2019-07-02T21:41:58+09,2019-07-02T22:25:55+09,2,9,1,6,0,0,0
txzh007/nepadmin,https://github.com/txzh007/nepadmin,2019-07-09T14:43:00+09,2020-05-21T09:44:36+09,8,129439,2152,4,2,10,1
