nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
oldthreefeng/devops-api,https://github.com/oldthreefeng/devops-api,2019-09-24T15:40:41+09,2020-06-27T21:27:03+09,7,365,35,0,0,4,0
hbyxzpf/devops-api,https://github.com/hbyxzpf/devops-api,2020-10-16T21:31:19+09,2020-11-06T11:49:38+09,16,500,82,0,0,6,0
AMBIGMEN/devops-api-k8s,https://github.com/AMBIGMEN/devops-api-k8s,2022-06-26T20:39:11+09,2022-07-03T15:34:09+09,7,425,11,0,0,14,0
