nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
xdlrt/weekly,https://github.com/xdlrt/weekly,2019-04-23T21:19:42+09,2019-10-23T10:59:06+09,97,1810,35,165,26,30,0
chenhesz/weekly,https://github.com/chenhesz/weekly,2020-06-18T20:54:03+09,2021-10-21T16:14:00+09,4,219,0,0,0,1,0
