nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
rallsfam/react-3-afternoon,https://github.com/rallsfam/react-3-afternoon,2020-06-23T04:47:39+09,2020-07-15 06:37:55+09:00,1,14471,1060,37,872,10,0,1594762675,0.7412024313860998,0.0,0.5523004551191342,1.0,0.015139116202945991,1.0,0.6666666666666666,0.0,0.4969135836718558
ericwick/react-3-afternoon,https://github.com/ericwick/react-3-afternoon,2018-08-15T03:52:24+09,2018-08-15 06:31:01+09:00,1,26177,102,2444,0,15,0,1534282261,0.1575045612182633,0.0,1.0,0.09622641509433963,1.0,0.0,1.0,0.0,0.4067163720390754
klesueur/react-3-afternoon,https://github.com/klesueur/react-3-afternoon,2020-08-22T04:47:03+09,2021-05-21 15:23:53+09:00,22,11844,29,1,1,1,0,1621578233,1.0,1.0,0.4518300378628523,0.027358490566037737,0.0004091653027823241,0.0011467889908256881,0.06666666666666667,0.0,0.31842639367364556
AVenugopal17/react-3-afternoon,https://github.com/AVenugopal17/react-3-afternoon,2019-05-10T05:14:32+09,2019-05-10 07:40:48+09:00,1,24944,61,68,0,15,0,1557441648,0.3810163392013419,0.0,0.9528435384556546,0.057547169811320756,0.027823240589198037,0.0,1.0,0.0,0.3024037860071894
kuayc/react-3-afternoon,https://github.com/kuayc/react-3-afternoon,2020-03-13T05:14:55+09,2020-04-12 21:04:40+09:00,10,15198,96,0,0,1,0,1586693080,0.6633225839595094,0.42857142857142855,0.5801047921367652,0.09056603773584905,0.0,0.0,0.06666666666666667,0.0,0.22865393863377736
maeganskinner/react-3-afternoon,https://github.com/maeganskinner/react-3-afternoon,2019-08-23T03:44:03+09,2019-09-16 23:36:25+09:00,2,113,149,0,0,2,4,1568644585,0.48913614252352905,0.047619047619047616,0.003174360347267373,0.14056603773584905,0.0,0.0,0.13333333333333333,1.0,0.2267286151948783
Most-Basic33/react-3-afternoon,https://github.com/Most-Basic33/react-3-afternoon,2020-06-23T04:45:16+09,2020-07-27 12:08:18+09:00,1,20378,30,1,1,2,0,1595819298,0.751399924324398,0.0,0.7782154740505602,0.02830188679245283,0.0004091653027823241,0.0011467889908256881,0.13333333333333333,0.0,0.21160082159929405
RylandPM/react-3-afternoon,https://github.com/RylandPM/react-3-afternoon,2019-05-10T05:25:47+09,2019-05-10 08:09:10+09:00,1,12216,328,228,243,1,0,1557443350,0.3810327652425894,0.0,0.4660572914674724,0.30943396226415093,0.09328968903436989,0.2786697247706422,0.06666666666666667,0.0,0.19939376243073642
AvocadoCasualty/react-3-afternoon,https://github.com/AvocadoCasualty/react-3-afternoon,2020-05-16T04:41:47+09,2020-05-16 07:39:26+09:00,1,11794,49,0,0,6,0,1589582366,0.6912071497712736,0.0,0.44991777259341414,0.04622641509433962,0.0,0.0,0.4,0.0,0.19841891718237842
jtmorrisbytes/react-3-afternoon,https://github.com/jtmorrisbytes/react-3-afternoon,2020-03-13T02:53:05+09,2020-03-13 07:29:44+09:00,6,12307,114,0,0,1,0,1584052184,0.6378352357655179,0.23809523809523808,0.46953761425784984,0.10754716981132076,0.0,0.0,0.06666666666666667,0.0,0.18996024057457417
