nameWithOwner,url,createdAt,committedDate,commitCountAfterFork
mido324/react-1-mini,https://github.com/mido324/react-1-mini,2017-12-01T17:41:46Z,2017-12-01T19:54:16Z,5
willdodson/react-1-mini-old,https://github.com/willdodson/react-1-mini-old,2017-12-01T17:41:46Z,2017-11-15T17:56:50Z,0
austinr47/react-1-mini,https://github.com/austinr47/react-1-mini,2017-12-01T17:41:47Z,2017-12-01T19:52:16Z,6
in43sh/react-1-mini,https://github.com/in43sh/react-1-mini,2017-12-01T17:41:48Z,2017-12-05T07:44:19Z,6
Lisamarie73187/react-1-mini,https://github.com/Lisamarie73187/react-1-mini,2017-12-01T17:41:48Z,2017-12-01T19:55:05Z,6
jgrimwood909/react-1-mini,https://github.com/jgrimwood909/react-1-mini,2017-12-01T17:41:48Z,2017-11-15T17:56:50Z,0
imbradenolsen/react-1-mini,https://github.com/imbradenolsen/react-1-mini,2017-12-01T17:41:48Z,2017-12-01T19:55:31Z,6
SukanyaVee/react-1-mini,https://github.com/SukanyaVee/react-1-mini,2017-12-01T17:41:48Z,2017-12-01T19:34:16Z,4
tcb1978/react-1-mini,https://github.com/tcb1978/react-1-mini,2017-12-01T17:41:49Z,2017-12-01T22:17:37Z,7
tylercollier-devmtn/react-1-mini,https://github.com/tylercollier-devmtn/react-1-mini,2017-12-01T17:41:49Z,2017-11-15T17:56:50Z,0
SeanReedy1/react-1-mini,https://github.com/SeanReedy1/react-1-mini,2017-12-01T17:41:52Z,2017-12-01T19:32:48Z,4
Mwerdean/react-1-mini,https://github.com/Mwerdean/react-1-mini,2017-12-01T17:41:52Z,2017-11-15T17:56:50Z,0
melodymennen/react-1-mini,https://github.com/melodymennen/react-1-mini,2017-12-01T17:41:52Z,2017-12-01T19:51:49Z,7
RyanADesigns/react-1-mini,https://github.com/RyanADesigns/react-1-mini,2017-12-01T17:42:44Z,2017-11-15T17:56:50Z,0
jemcafe/react-1-mini,https://github.com/jemcafe/react-1-mini,2017-12-01T17:43:25Z,2017-12-01T20:16:01Z,4
hippodippo/react-1-mini,https://github.com/hippodippo/react-1-mini,2017-12-01T18:25:48Z,2017-11-15T17:56:50Z,0
bdlewis30/react-1-mini,https://github.com/bdlewis30/react-1-mini,2017-12-01T18:25:52Z,2017-11-15T17:56:50Z,0
mbrown9615/react-1-mini,https://github.com/mbrown9615/react-1-mini,2017-12-01T18:26:01Z,2017-11-15T17:56:50Z,0
Donnie97/react-1-mini,https://github.com/Donnie97/react-1-mini,2017-12-01T18:26:07Z,2017-11-15T17:56:50Z,0
TiarraClassified/react-1-mini,https://github.com/TiarraClassified/react-1-mini,2017-12-01T18:26:10Z,2017-11-15T17:56:50Z,0
eddies909/react-1-mini,https://github.com/eddies909/react-1-mini,2017-12-01T18:26:14Z,2017-11-15T17:56:50Z,0
MeganMFisher/react-1-mini,https://github.com/MeganMFisher/react-1-mini,2017-12-01T18:26:40Z,2017-12-01T18:59:36Z,1
TedKordas/react-1-mini,https://github.com/TedKordas/react-1-mini,2017-12-01T20:59:11Z,2017-12-01T21:52:50Z,2
lsingleton36/react-1-mini,https://github.com/lsingleton36/react-1-mini,2017-12-01T21:07:14Z,2017-11-15T17:56:50Z,0
Peridigital/react-1-mini,https://github.com/Peridigital/react-1-mini,2017-12-01T22:23:19Z,2017-12-01T22:33:51Z,1
TylerM2112/react-1-mini,https://github.com/TylerM2112/react-1-mini,2018-01-26T07:30:48Z,2018-01-28T05:47:48Z,1
BrandonMase/react-1-mini,https://github.com/BrandonMase/react-1-mini,2018-01-26T17:15:00Z,2017-12-11T15:34:12Z,0
annaelizabeth23/react-1-mini,https://github.com/annaelizabeth23/react-1-mini,2018-01-26T20:52:37Z,2018-01-26T22:59:09Z,1
jordanmbush/react-1-mini,https://github.com/jordanmbush/react-1-mini,2018-01-26T21:06:12Z,2018-01-26T23:31:54Z,4
race87/react-1-mini,https://github.com/race87/react-1-mini,2018-01-26T21:13:32Z,2018-01-26T22:54:57Z,1
miemajor/react-1-mini,https://github.com/miemajor/react-1-mini,2018-01-26T21:31:33Z,2018-01-26T22:49:33Z,1
