nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files
vitormalencar/soundcloud-redux,https://github.com/vitormalencar/soundcloud-redux,2017-03-14T02:08:03+09,2017-07-30T09:52:34+09,21,14689,2049,6,13,33,15
thenosakhare/music,https://github.com/thenosakhare/music,2018-01-30T01:49:13+09,2018-01-30T21:58:57+09,16,111,90,2,44,25,0
adildostmohamed/soundcloud-redux,https://github.com/adildostmohamed/soundcloud-redux,2019-09-18T01:26:55+09,2019-09-19T02:53:17+09,1,5742,4020,0,0,0,0
renanbandeira/soundcloud-redux,https://github.com/renanbandeira/soundcloud-redux,2020-07-21T23:33:49+09,2020-07-24T20:51:35+09,9,11653,13052,0,0,12,1
dlkhwazothman/soundcloud-redux_dlkhwazothman,https://github.com/dlkhwazothman/soundcloud-redux_dlkhwazothman,2022-06-13T21:46:41+09,2022-06-13T21:51:26+09,2,22,1,0,0,2,0
SastMigrationOrg/soundcloud-redux,https://github.com/SastMigrationOrg/soundcloud-redux,2023-06-14T21:09:50+09,2023-06-21T20:56:34+09,4,13,1,0,0,1,0
