nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork
tidezyc/Hitchhiker,https://github.com/tidezyc/Hitchhiker,2017-09-12T14:55:14+09,2017-10-09T00:19:12+09,48
liuyuan1989/Hitchhiker,https://github.com/liuyuan1989/Hitchhiker,2017-10-18T11:01:09+09,2017-10-18T11:04:28+09,1
youwi/Hitchhiker,https://github.com/youwi/Hitchhiker,2017-11-10T11:32:47+09,2018-06-12T18:56:53+09,275
maintell/Hitchhiker,https://github.com/maintell/Hitchhiker,2018-02-22T16:08:50+09,2018-10-17T00:33:59+09,182
zhoutk/Hitchhiker,https://github.com/zhoutk/Hitchhiker,2018-03-12T17:24:59+09,2018-03-13T00:25:25+09,4
soitun/Hitchhiker,https://github.com/soitun/Hitchhiker,2018-05-18T02:13:20+09,2018-10-17T00:33:59+09,130
afrojewelz/Hitchhiker,https://github.com/afrojewelz/Hitchhiker,2018-12-11T16:48:37+09,2018-12-12T14:07:08+09,2
