nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
jdpabst/framework-shop,https://github.com/jdpabst/framework-shop,2017-06-20T04:13:22+09,2017-06-20 05:49:45+09:00,1,209,108,0,0,3,0,1497905385,0.21793628596187128,0.0,0.020448483651091573,0.10495626822157435,0.0,0.0,0.25,,
eliKeetch/framework-shop,https://github.com/eliKeetch/framework-shop,2017-06-20T04:18:47+09,2017-06-20 06:45:26+09:00,1,213,106,0,0,3,0,1497908726,0.21806187230556492,0.0,0.020843623431788996,0.10301263362487852,0.0,0.0,0.25,,
Vicki1/framework-shop,https://github.com/Vicki1/framework-shop,2017-06-20T04:45:21+09,2017-06-20 07:25:10+09:00,1,122,22,0,0,3,0,1497911110,0.21815148554811672,0.0,0.011854193420922652,0.021379980563654033,0.0,0.0,0.25,,
ehuntsman/framework-shop,https://github.com/ehuntsman/framework-shop,2017-06-20T04:47:34+09,2017-06-20 05:33:29+09:00,1,6280,64,0,0,4,0,1497904409,0.21789959866122927,0.0,0.6201718858046034,0.062196307094266275,0.0,0.0,0.3333333333333333,,
jordanfuzz/framework-shop,https://github.com/jordanfuzz/framework-shop,2017-06-20T05:05:07+09,2017-06-20 06:58:52+09:00,1,137,36,0,0,3,0,1497909532,0.2180921694001525,0.0,0.013335967598537982,0.03498542274052478,0.0,0.0,0.25,,
ashlyndanielle/framework-shop,https://github.com/ashlyndanielle/framework-shop,2017-06-20T05:10:35+09,2017-06-20 07:17:07+09:00,1,173,66,0,0,3,0,1497910627,0.21813332984503261,0.0,0.016892225624814777,0.0641399416909621,0.0,0.0,0.25,,
jesspoemape/framework-shop,https://github.com/jesspoemape/framework-shop,2017-06-20T05:11:16+09,2017-06-20 06:57:59+09:00,1,143,35,0,0,3,0,1497909479,0.2180901771594414,0.0,0.013928677269584116,0.034013605442176874,0.0,0.0,0.25,,
bethtelford/framework-shop,https://github.com/bethtelford/framework-shop,2017-06-20T05:16:11+09,2017-06-20 06:26:35+09:00,1,135,38,0,0,3,0,1497907595,0.21801935864057914,0.0,0.013138397708189272,0.0369290573372206,0.0,0.0,0.25,,
chrnzhng/framework-shop,https://github.com/chrnzhng/framework-shop,2017-06-20T05:31:32+09,2017-06-20 08:03:22+09:00,1,226,121,0,0,3,0,1497913402,0.21823764056150965,0.0,0.022127827719055616,0.11758989310009718,0.0,0.0,0.25,,
MeganMFisher/framework-shop,https://github.com/MeganMFisher/framework-shop,2017-07-06T00:34:11+09,2017-07-08 06:20:32+09:00,1,6254,11,0,0,2,0,1499462432,0.27646482223518054,0.0,0.6176034772300701,0.010689990281827016,0.0,0.0,0.16666666666666666,,
daveguymon/framework-shop,https://github.com/daveguymon/framework-shop,2017-07-08T01:29:03+09,2017-07-08 07:38:10+09:00,7,6363,33,0,0,4,0,1499467090,0.27663991388107245,0.8571428571428571,0.6283710362540749,0.03206997084548105,0.0,0.0,0.3333333333333333,,
ikhem/framework-shop,https://github.com/ikhem/framework-shop,2017-07-08T04:26:07+09,2017-07-08 07:19:31+09:00,2,6150,36,0,0,4,0,1499465971,0.27659785128945524,0.14285714285714285,0.6073298429319371,0.03498542274052478,0.0,0.0,0.3333333333333333,,
dadleatherwood/framework-shop,https://github.com/dadleatherwood/framework-shop,2017-07-21T03:37:05+09,2017-07-21 06:18:35+09:00,8,6360,34,0,0,4,0,1500585515,0.31868089156605944,1.0,0.6280746814185518,0.03304178814382896,0.0,0.0,0.3333333333333333,,
john22n/framework-shop,https://github.com/john22n/framework-shop,2017-07-21T03:38:34+09,2017-07-25 10:50:20+09:00,1,10125,25,0,0,12,0,1500947420,0.33228470051979814,0.0,1.0,0.024295432458697766,0.0,0.0,1.0,,
Sean-Char/framework-shop,https://github.com/Sean-Char/framework-shop,2017-07-21T03:53:33+09,2017-07-22 05:25:42+09:00,1,6348,36,0,0,3,0,1500668742,0.32180934850308107,0.0,0.6268892620764596,0.03498542274052478,0.0,0.0,0.25,,
GarrettChapman/framework-shop,https://github.com/GarrettChapman/framework-shop,2017-07-21T03:56:05+09,2017-10-27 05:17:11+09:00,2,297,121,0,0,3,0,1509049031,0.6368197808903594,0.14285714285714285,0.029141558826434853,0.11758989310009718,0.0,0.0,0.25,,
hscottharrison/framework-shop,https://github.com/hscottharrison/framework-shop,2017-07-21T04:41:02+09,2017-07-21 10:48:18+09:00,1,9216,63,0,0,4,0,1500601698,0.3192892015929957,0.0,0.910204484836511,0.061224489795918366,0.0,0.0,0.3333333333333333,,
cdev2/framework-shop,https://github.com/cdev2/framework-shop,2017-07-21T05:01:27+09,2017-07-21 10:46:25+09:00,1,39,0,0,0,3,0,1500601585,0.3192849539854418,0.0,0.0036550429714511507,0.0,0.0,0.0,0.25,,
janises/framework-shop,https://github.com/janises/framework-shop,2017-08-03T08:12:27+09,2017-08-04 05:35:10+09:00,1,8245,29,0,0,4,0,1501792510,0.36405116660541464,0.0,0.8142843030722118,0.028182701652089408,0.0,0.0,0.3333333333333333,,
emkeator/framework-shop,https://github.com/emkeator/framework-shop,2017-08-04T02:56:28+09,2017-08-04 05:40:19+09:00,1,136,34,0,0,3,0,1501792819,0.3640627817446548,0.0,0.013237182653363627,0.03304178814382896,0.0,0.0,0.25,,
yabbbs/framework-shop,https://github.com/yabbbs/framework-shop,2017-08-04T04:23:39+09,2017-08-04 06:00:39+09:00,1,9301,102,0,0,2,0,1501794039,0.36410864087045736,0.0,0.9186012051763311,0.09912536443148688,0.0,0.0,0.16666666666666666,,
seanqureshi/framework-shop,https://github.com/seanqureshi/framework-shop,2017-08-04T04:33:54+09,2017-09-26 03:10:21+09:00,1,215,108,0,0,3,0,1506363021,0.5358541493355821,0.0,0.021041193322137705,0.10495626822157435,0.0,0.0,0.25,,
chegior/framework-shop,https://github.com/chegior/framework-shop,2017-08-09T10:14:38+09,2017-08-09 11:50:49+09:00,1,123,54,0,0,1,0,1502247049,0.38113703642767033,0.0,0.011952978366097006,0.052478134110787174,0.0,0.0,0.08333333333333333,,
ryand825/framework-shop,https://github.com/ryand825/framework-shop,2017-08-13T02:01:44+09,2017-08-13 02:24:31+09:00,1,270,161,0,0,3,0,1502558671,0.392850735198845,0.0,0.026474365306727254,0.1564625850340136,0.0,0.0,0.25,,
keithdidier/framework-shop,https://github.com/keithdidier/framework-shop,2017-08-23T06:21:54+09,2017-09-20 07:07:12+09:00,1,9177,44,0,0,4,0,1505858832,0.5169019634509533,0.0,0.906351871974711,0.042759961127308066,0.0,0.0,0.3333333333333333,,
dan-valentine/framework-shop,https://github.com/dan-valentine/framework-shop,2017-08-23T06:30:56+09,2017-08-23 09:05:49+09:00,1,8194,42,0,0,4,0,1503446749,0.4262330964483949,0.0,0.8092462708683197,0.04081632653061224,0.0,0.0,0.3333333333333333,,
kswensen/framework-shop,https://github.com/kswensen/framework-shop,2017-08-23T06:31:02+09,2017-08-23 07:31:50+09:00,1,8191,30,0,0,4,0,1503441110,0.42602112955462407,0.0,0.8089499160327966,0.029154518950437316,0.0,0.0,0.3333333333333333,,
tb-44/framework-shop,https://github.com/tb-44/framework-shop,2017-08-27T22:43:21+09,2017-08-27 23:52:02+09:00,1,251,174,0,0,2,0,1503845522,0.4412227531481068,0.0,0.0245974513484145,0.16909620991253643,0.0,0.0,0.16666666666666666,,
joshwilcken/framework-shop,https://github.com/joshwilcken/framework-shop,2017-08-29T05:18:50+09,2017-08-29 06:41:15+09:00,1,120,25,0,0,3,0,1503956475,0.44539341510316177,0.0,0.01165662353057394,0.024295432458697766,0.0,0.0,0.25,,
Dylandoesprogramming/framework-shop,https://github.com/Dylandoesprogramming/framework-shop,2017-09-05T23:37:51+09,2017-09-06 06:50:25+09:00,1,316,143,0,0,2,0,1504648225,0.4713959153276648,0.0,0.031018472784747605,0.13896987366375121,0.0,0.0,0.16666666666666666,,
jamparke/framework-shop,https://github.com/jamparke/framework-shop,2017-09-05T23:41:17+09,2017-09-05 23:48:50+09:00,1,2,0,2,0,0,0,1504622930,0.47044509025621006,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,,
TheRealMPC/framework-shop,https://github.com/TheRealMPC/framework-shop,2017-09-06T03:12:39+09,2017-09-06 04:31:16+09:00,1,1250,1029,0,0,3,0,1504639876,0.4710820810314965,0.0,0.12328361157759557,1.0,0.0,0.0,0.25,,
chrisyi/framework-shop,https://github.com/chrisyi/framework-shop,2017-09-06T03:37:51+09,2017-09-06 07:25:21+09:00,1,596,72,0,0,3,0,1504650321,0.47147470280937137,0.0,0.058678257433567124,0.06997084548104957,0.0,0.0,0.25,,
williamtwitty/framework-shop,https://github.com/williamtwitty/framework-shop,2017-09-06T05:38:41+09,2017-09-06 07:45:16+09:00,1,131,28,0,0,3,0,1504651516,0.47151962219898946,0.0,0.01274325792749185,0.027210884353741496,0.0,0.0,0.25,,
Franklin-jhf/framework-shop,https://github.com/Franklin-jhf/framework-shop,2017-09-07T05:44:30+09,2017-09-07 06:08:00+09:00,1,100,5,0,0,1,0,1504732080,0.47454797843764046,0.0,0.009680924627086833,0.004859086491739553,0.0,0.0,0.08333333333333333,,
landonwjohnson/framework-shop,https://github.com/landonwjohnson/framework-shop,2017-09-15T23:00:35+09,2017-09-20 02:56:22+09:00,7,8221,39,0,0,5,0,1505843782,0.5163362422678976,0.8571428571428571,0.8119134643880273,0.037900874635568516,0.0,0.0,0.4166666666666667,,
gjkthx/framework-shop,https://github.com/gjkthx/framework-shop,2017-09-19T07:55:20+09,2017-09-21 03:50:16+09:00,1,9159,21,0,0,4,0,1505933416,0.5197055347942773,0.0,0.9045737429615727,0.02040816326530612,0.0,0.0,0.3333333333333333,,
sdserage/framework-shop,https://github.com/sdserage/framework-shop,2017-09-19T14:06:10+09,2017-09-20 05:53:04+09:00,6,8198,34,0,0,4,0,1505854384,0.516734765589011,0.7142857142857143,0.8096414106490171,0.03304178814382896,0.0,0.0,0.3333333333333333,,
jacobcarey93/framework-shop,https://github.com/jacobcarey93/framework-shop,2017-09-20T00:46:59+09,2017-09-20 07:14:49+09:00,1,9264,122,0,0,4,0,1505859289,0.5169191418284056,0.0,0.91494616220488,0.1185617103984451,0.0,0.0,0.3333333333333333,,
travisdbates/framework-shop,https://github.com/travisdbates/framework-shop,2017-09-20T00:56:43+09,2017-09-20 03:11:57+09:00,1,9199,51,0,0,4,0,1505844717,0.5163713884011971,0.0,0.9085251407685468,0.04956268221574344,0.0,0.0,0.3333333333333333,,
rdunford/framework-shop,https://github.com/rdunford/framework-shop,2017-09-20T03:35:43+09,2017-09-20 07:15:42+09:00,1,9156,26,0,0,4,0,1505859342,0.5169211340691167,0.0,0.9042773881260496,0.025267249757045675,0.0,0.0,0.3333333333333333,,
mikelnorth/framework-shop,https://github.com/mikelnorth/framework-shop,2017-09-20T04:24:15+09,2017-09-20 06:04:14+09:00,1,9172,40,0,0,4,0,1505855054,0.516759950518755,0.0,0.9058579472488393,0.038872691933916424,0.0,0.0,0.3333333333333333,,
kapehe-ok/framework-shop,https://github.com/kapehe-ok/framework-shop,2017-09-20T04:26:25+09,2017-09-20 06:53:06+09:00,1,9179,40,0,0,4,0,1505857986,0.5168701627784706,0.0,0.9065494418650598,0.038872691933916424,0.0,0.0,0.3333333333333333,,
taylorsam209/framework-shop,https://github.com/taylorsam209/framework-shop,2017-09-20T04:34:49+09,2017-09-20 06:26:14+09:00,1,124,27,0,0,3,0,1505856374,0.5168095685892955,0.0,0.012051763311271363,0.026239067055393587,0.0,0.0,0.25,,
chasewdavis/framework-shop,https://github.com/chasewdavis/framework-shop,2017-09-20T04:48:38+09,2017-09-20 07:36:43+09:00,1,9180,36,0,0,4,0,1505860603,0.5169685343622618,0.0,0.9066482268102342,0.03498542274052478,0.0,0.0,0.3333333333333333,,
DJBarBar/framework-shop,https://github.com/DJBarBar/framework-shop,2017-09-20T04:56:58+09,2017-09-20 06:19:32+09:00,2,8328,165,0,0,5,0,1505855972,0.516794457631449,0.14285714285714285,0.8224834535216833,0.16034985422740525,0.0,0.0,0.4166666666666667,,
meganfmiller/framework-shop,https://github.com/meganfmiller/framework-shop,2017-09-20T05:10:09+09,2017-09-20 06:31:53+09:00,1,163,67,0,0,3,0,1505856713,0.516822311411957,0.0,0.015904376173071225,0.06511175898931001,0.0,0.0,0.25,,
KoltWright/framework-shop,https://github.com/KoltWright/framework-shop,2017-09-22T08:57:42+09,2017-09-26 13:32:14+09:00,2,144,47,0,0,3,0,1506400334,0.537256724385639,0.14285714285714285,0.01402746221475847,0.0456754130223518,0.0,0.0,0.25,,
ckyle25/framework-shop,https://github.com/ckyle25/framework-shop,2017-09-22T10:05:43+09,2018-02-16 01:06:31+09:00,1,139,33,0,0,3,0,1518710791,1.0,0.0,0.013533537488886693,0.03206997084548105,0.0,0.0,0.25,,
denverjc5/framework-shop,https://github.com/denverjc5/framework-shop,2017-09-22T10:06:24+09,2017-09-22 11:32:14+09:00,2,9169,33,0,0,4,0,1506047534,0.5239951673502872,0.14285714285714285,0.9055615924133162,0.03206997084548105,0.0,0.0,0.3333333333333333,,
ajohnson2205/framework-shop,https://github.com/ajohnson2205/framework-shop,2017-09-22T10:07:01+09,2017-09-24 00:19:45+09:00,4,145,25,0,0,3,0,1506179985,0.5289739272450984,0.42857142857142855,0.014126247159932825,0.024295432458697766,0.0,0.0,0.25,,
jfirwin/framework-shop,https://github.com/jfirwin/framework-shop,2017-09-22T10:46:04+09,2017-09-24 06:13:09+09:00,1,137,34,0,0,3,0,1506201189,0.5297709738873251,0.0,0.013335967598537982,0.03304178814382896,0.0,0.0,0.25,,
Skylercrane23/framework-shop,https://github.com/Skylercrane23/framework-shop,2017-09-23T12:17:30+09,2017-09-24 02:17:39+09:00,1,344,157,0,0,3,0,1506187059,0.5292398349958582,0.0,0.03378445124962955,0.15257531584062195,0.0,0.0,0.25,,
Fideist/framework-shop,https://github.com/Fideist/framework-shop,2017-10-01T00:12:06+09,2017-10-15 04:54:54+09:00,1,8051,9,0,0,2,0,1508010894,0.5977967847565469,0.0,0.7951200237083869,0.008746355685131196,0.0,0.0,0.16666666666666666,,
katieolivia/framework-shop,https://github.com/katieolivia/framework-shop,2017-10-04T10:53:08+09,2017-10-10 11:48:48+09:00,1,9333,161,0,0,4,0,1507603728,0.582491639824982,0.0,0.9217623234219104,0.1564625850340136,0.0,0.0,0.3333333333333333,,
mariohoyos92/framework-shop,https://github.com/mariohoyos92/framework-shop,2017-10-24T08:48:37+09,2017-10-25 04:19:46+09:00,2,116,39,0,0,3,0,1508872786,0.6301948287370273,0.14285714285714285,0.01126148374987652,0.037900874635568516,0.0,0.0,0.25,,
matthcarson01/framework-shop,https://github.com/matthcarson01/framework-shop,2017-10-24T11:21:43+09,2017-10-25 08:44:38+09:00,1,9241,42,0,0,4,0,1508888678,0.6307922002347762,0.0,0.9126741084658698,0.04081632653061224,0.0,0.0,0.3333333333333333,,
jsjutzi/framework-shop,https://github.com/jsjutzi/framework-shop,2017-10-25T01:06:30+09,2017-10-25 04:59:08+09:00,1,314,137,0,0,3,0,1508875148,0.6302836150117367,0.0,0.030820902894398892,0.13313896987366375,0.0,0.0,0.25,,
erikgolden7/framework-shop,https://github.com/erikgolden7/framework-shop,2017-10-25T02:20:30+09,2017-10-26 01:12:06+09:00,1,234,184,9,9,3,0,1508947926,0.633019299813094,0.0,0.022918107280450458,0.17881438289601556,1.0,1.0,0.25,,
devinbjackson/framework-shop,https://github.com/devinbjackson/framework-shop,2017-10-25T03:07:43+09,2017-10-25 05:07:42+09:00,1,9201,33,0,0,4,0,1508875662,0.6303029359876896,0.0,0.9087227106588955,0.03206997084548105,0.0,0.0,0.3333333333333333,,
LeahDombrosky/framework-shop,https://github.com/LeahDombrosky/framework-shop,2017-10-25T03:14:36+09,2017-10-25 06:38:04+09:00,1,8344,109,0,0,4,0,1508881084,0.6305067459713791,0.0,0.8240640126444729,0.10592808551992225,0.0,0.0,0.3333333333333333,,
chriswfoster/framework-shop,https://github.com/chriswfoster/framework-shop,2017-10-25T03:24:59+09,2017-10-27 22:26:41+09:00,2,9308,104,0,0,4,0,1509110801,0.6391416810549674,0.14285714285714285,0.9192926997925516,0.1010689990281827,0.0,0.0,0.3333333333333333,,
cgroane/framework-shop,https://github.com/cgroane/framework-shop,2017-10-25T03:25:31+09,2017-10-25 05:27:03+09:00,1,9245,32,0,0,4,0,1508876823,0.6303465773360968,0.0,0.9130692482465672,0.031098153547133137,0.0,0.0,0.3333333333333333,,
KaraCav/framework-shop,https://github.com/KaraCav/framework-shop,2017-10-25T03:38:03+09,2017-10-25 06:02:48+09:00,1,9368,151,0,0,4,0,1508878968,0.6304272067007249,0.0,0.9252197965030129,0.1467444120505345,0.0,0.0,0.3333333333333333,,
bahull/framework-shop,https://github.com/bahull/framework-shop,2017-10-25T03:38:57+09,2017-10-25 05:02:26+09:00,1,220,23,0,0,3,0,1508875346,0.6302910577223179,0.0,0.021535118048009484,0.022351797862001945,0.0,0.0,0.25,,
StiX1919/framework-shop,https://github.com/StiX1919/framework-shop,2017-10-25T03:43:29+09,2017-10-25 05:11:15+09:00,1,9216,24,0,0,4,0,1508875875,0.6303109425399813,0.0,0.910204484836511,0.023323615160349854,0.0,0.0,0.3333333333333333,,
DevMountain2/framework-shop,https://github.com/DevMountain2/framework-shop,2017-10-25T03:44:46+09,2017-10-25 05:19:27+09:00,1,9363,156,0,0,4,0,1508876367,0.6303294365480919,0.0,0.9247258717771412,0.15160349854227406,0.0,0.0,0.3333333333333333,,
ericdrewes/framework-shop,https://github.com/ericdrewes/framework-shop,2017-10-25T04:24:02+09,2017-11-08 02:08:31+09:00,3,8380,163,0,0,4,0,1510074511,0.6753670073886946,0.2857142857142857,0.8276202706707497,0.15840621963070942,0.0,0.0,0.3333333333333333,,
valcodes/framework-shop,https://github.com/valcodes/framework-shop,2017-10-25T04:27:19+09,2017-10-25 11:27:58+09:00,1,9368,153,0,0,4,0,1508898478,0.6311605768190915,0.0,0.9252197965030129,0.14868804664723032,0.0,0.0,0.3333333333333333,,
Ajaalexandra/framework-shop,https://github.com/Ajaalexandra/framework-shop,2017-10-25T04:36:01+09,2017-10-25 13:29:51+09:00,1,9375,151,0,0,4,0,1508905791,0.631435468447775,0.0,0.9259112911192334,0.1467444120505345,0.0,0.0,0.3333333333333333,,
kLPham/framework-shop,https://github.com/kLPham/framework-shop,2017-10-25T05:03:02+09,2017-10-25 13:43:40+09:00,1,9358,135,0,0,4,0,1508906620,0.6314666300996522,0.0,0.9242319470512694,0.13119533527696792,0.0,0.0,0.3333333333333333,,
ccorkery97/framework-shop,https://github.com/ccorkery97/framework-shop,2017-10-25T05:16:14+09,2017-10-25 05:48:51+09:00,1,9292,152,0,0,3,0,1508878131,0.6303957443332686,0.0,0.9177121406697619,0.1477162293488824,0.0,0.0,0.25,,
dmndc/framework-shop,https://github.com/dmndc/framework-shop,2017-10-25T07:11:00+09,2017-10-25 11:51:07+09:00,1,9329,114,0,0,4,0,1508899867,0.6312127885615011,0.0,0.9213671836412131,0.11078717201166181,0.0,0.0,0.3333333333333333,,
gcho91/framework-shop,https://github.com/gcho91/framework-shop,2017-10-26T03:39:04+09,2017-10-26 06:51:06+09:00,5,9299,65,0,0,4,0,1508968266,0.6337838691727852,0.5714285714285714,0.9184036352859825,0.06316812439261418,0.0,0.0,0.3333333333333333,,
BuddhaTheChef/framework-shop,https://github.com/BuddhaTheChef/framework-shop,2017-10-26T03:39:19+09,2017-10-26 05:26:53+09:00,1,201,34,0,0,3,0,1508963213,0.6335939296951785,0.0,0.01965820408969673,0.03304178814382896,0.0,0.0,0.25,,
AtwoodStewart98/framework-shop,https://github.com/AtwoodStewart98/framework-shop,2017-10-26T03:40:18+09,2017-10-26 05:33:12+09:00,1,9367,178,0,0,4,0,1508963592,0.6336081760957352,0.0,0.9251210115578385,0.1729834791059281,0.0,0.0,0.3333333333333333,,
scottj1426/framework-shop,https://github.com/scottj1426/framework-shop,2017-10-26T03:42:00+09,2017-10-26 04:55:32+09:00,1,320,152,0,0,3,0,1508961332,0.6335232239446584,0.0,0.031413612565445025,0.1477162293488824,0.0,0.0,0.25,,
chuckcipione/framework-shop,https://github.com/chuckcipione/framework-shop,2017-10-26T03:42:45+09,2017-10-26 05:06:54+09:00,1,9347,134,0,0,4,0,1508962014,0.633548859947771,0.0,0.9231453126543515,0.13022351797862003,0.0,0.0,0.3333333333333333,,
rileydadair/framework-shop,https://github.com/rileydadair/framework-shop,2017-10-26T03:44:22+09,2017-10-26 05:35:27+09:00,1,9293,77,0,0,4,0,1508963727,0.6336132506711314,0.0,0.9178109256149363,0.07482993197278912,0.0,0.0,0.3333333333333333,,
giaonguyenn/framework-shop,https://github.com/giaonguyenn/framework-shop,2017-10-26T03:45:24+09,2017-10-26 16:13:12+09:00,1,146,43,0,0,3,0,1509001992,0.6350516108750932,0.0,0.014225032105107182,0.04178814382896016,0.0,0.0,0.25,,
GradyTruitt/framework-shop,https://github.com/GradyTruitt/framework-shop,2017-10-26T03:54:49+09,2017-10-26 05:40:57+09:00,1,239,59,0,0,3,0,1508964057,0.6336256551887665,0.0,0.023412032006322237,0.057337220602526724,0.0,0.0,0.25,,
KyleCieskiewicz/framework-shop,https://github.com/KyleCieskiewicz/framework-shop,2017-10-26T04:00:14+09,2017-10-26 05:35:38+09:00,1,262,156,0,0,3,0,1508963738,0.6336136641550526,0.0,0.025684085745332413,0.15160349854227406,0.0,0.0,0.25,,
SavyParchman/framework-shop,https://github.com/SavyParchman/framework-shop,2017-10-26T04:00:23+09,2017-10-26 05:13:03+09:00,1,9231,26,0,0,4,0,1508962383,0.6335627304538538,0.0,0.9116862590141263,0.025267249757045675,0.0,0.0,0.3333333333333333,,
screamworks/framework-shop,https://github.com/screamworks/framework-shop,2017-10-26T04:10:40+09,2017-10-26 07:14:17+09:00,1,9351,139,0,0,4,0,1508969657,0.6338361560940895,0.0,0.9235404524350489,0.13508260447035958,0.0,0.0,0.3333333333333333,,
bikerstevewebdev/framework-shop,https://github.com/bikerstevewebdev/framework-shop,2018-02-15T00:17:32+09,2018-02-15 06:45:22+09:00,1,6,1,0,0,1,0,1518644722,0.9975165028011093,0.0,0.0003951397806974217,0.0009718172983479105,0.0,0.0,0.08333333333333333,,
