nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
sf-wdi-27-28/building_js_iterators_lab,https://github.com/sf-wdi-27-28/building_js_iterators_lab,2016-03-22T00:54:02+09,2016-04-14 23:27:01+09:00,5,321,31,33,31,6,0,1460644021,0.0,0.4444444444444444,1.0,0.5192307692307693,0.16923076923076924,0.9375,1.0,,
sf-wdi-gaia/js-building-iterators-lab,https://github.com/sf-wdi-gaia/js-building-iterators-lab,2016-05-09T14:08:08+09,2016-05-10 05:26:32+09:00,2,19,12,19,12,0,0,1462825592,0.07140876579128992,0.1111111111111111,0.059190031152647975,0.15384615384615385,0.09743589743589744,0.34375,0.0,,
sf-wdi-31/building-js-iterators-lab,https://github.com/sf-wdi-31/building-js-iterators-lab,2016-08-22T13:49:02+09,2016-08-22 16:31:22+09:00,10,238,56,195,33,0,0,1471851082,0.36683765697183335,1.0,0.7414330218068536,1.0,1.0,1.0,0.0,,
sf-wdi-33/building-js-iterators-lab,https://github.com/sf-wdi-33/building-js-iterators-lab,2016-10-18T03:50:51+09,2016-11-01 04:00:50+09:00,2,20,11,3,3,0,0,1477940450,0.5661592712254953,0.1111111111111111,0.06230529595015576,0.1346153846153846,0.015384615384615385,0.0625,0.0,,
puan0601/building-js-iterators-lab,https://github.com/puan0601/building-js-iterators-lab,2017-01-31T09:23:35+09,2017-02-01 02:13:38+09:00,7,36,7,5,1,0,0,1485882818,0.8261346267560903,0.6666666666666666,0.11214953271028037,0.057692307692307696,0.02564102564102564,0.0,0.0,,
sf-wdi-37/building-js-iterators-lab,https://github.com/sf-wdi-37/building-js-iterators-lab,2017-04-03T13:40:41+09,2017-04-03 13:41:26+09:00,1,0,4,0,4,0,0,1491194486,1.0,0.0,0.0,0.0,0.0,0.09375,0.0,,
