nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
hyczlf/SwipeBackLayout,https://github.com/hyczlf/SwipeBackLayout,2019-03-30T22:05:41+09,2019-03-31 01:42:42+09:00,2,37407,10,0,0,1520,0,1553964162,,,,,,,,,
