nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
munkhtegsh/employee-manager,https://github.com/munkhtegsh/employee-manager,2017-12-15T15:47:02+09,2017-12-20 07:37:52+09:00,12,9235,44,0,0,4,0,1513723072,0.2101498201449305,1.0,0.8778793070626308,0.03436988543371522,0.0,0.0,0.6666666666666666,0.0,0.3486332099134929
DevMountain-QA/early-enter-wanted,https://github.com/DevMountain-QA/early-enter-wanted,2017-07-19T06:08:34+09,2017-10-03 23:43:36+09:00,2,145,1224,0,0,3,45,1507041816,0.12421522897597725,0.09090909090909091,0.012659432705120884,1.0,0.0,0.0,0.5,1.0,0.3409729690737736
FoxChrisRealTheGit/employee-manager,https://github.com/FoxChrisRealTheGit/employee-manager,2017-12-03T09:26:08+09,2017-12-04 02:52:01+09:00,10,8355,178,0,0,4,0,1512323521,0.1921487372639423,0.8181818181818182,0.7941176470588235,0.14402618657937807,0.0,0.0,0.6666666666666666,0.0,0.3268926319688286
BeardedGuruYT/employee-manager,https://github.com/BeardedGuruYT/employee-manager,2017-10-02T05:17:39+09,2017-10-02 12:22:51+09:00,7,9089,8,0,0,6,0,1506914571,0.12257859852007294,0.5454545454545454,0.8639824861983628,0.004909983633387889,0.0,0.0,1.0,0.0,0.3171157017257961
JaclynShahan/react-2-afternoon,https://github.com/JaclynShahan/react-2-afternoon,2019-03-12T07:05:22+09,2019-03-17 12:27:19+09:00,1,10518,131,0,0,4,0,1552793239,0.7126719249778735,0.0,1.0,0.10556464811783961,0.0,0.0,0.6666666666666666,0.0,0.3106129049702975
Sam-Montoya/employee-manager,https://github.com/Sam-Montoya/employee-manager,2017-08-15T04:32:52+09,2017-08-15 07:45:15+09:00,10,9219,55,0,0,4,0,1502750715,0.06902291033114663,0.8181818181818182,0.8763563677898344,0.04337152209492635,0.0,0.0,0.6666666666666666,0.0,0.3091999106330491
cierajbullock/react-2-afternoon,https://github.com/cierajbullock/react-2-afternoon,2018-01-27T05:17:44+09,2018-02-05 19:59:16+09:00,7,9360,80,0,0,4,0,1517828356,0.26295215284591444,0.5454545454545454,0.8897772701313535,0.06382978723404255,0.0,0.0,0.6666666666666666,0.0,0.30358505279156534
RevHam1/react-2-afternoon,https://github.com/RevHam1/react-2-afternoon,2018-02-27T04:50:50+09,2018-03-06 16:38:38+09:00,10,9218,52,0,0,2,0,1520321918,0.2950244504834301,0.8181818181818182,0.8762611840852846,0.04091653027823241,0.0,0.0,0.3333333333333333,0.0,0.2954646645452624
Deraj21/react-2-afternoon,https://github.com/Deraj21/react-2-afternoon,2018-04-14T07:33:11+09,2018-04-18 11:54:37+09:00,5,9246,13,0,0,4,0,1524020077,0.3425903245859619,0.36363636363636365,0.8789263278126784,0.00900163666121113,0.0,0.0,0.6666666666666666,0.0,0.28260266492036024
kevinptx/react-2-afternoon,https://github.com/kevinptx/react-2-afternoon,2018-02-27T04:40:38+09,2018-02-27 11:09:34+09:00,1,9959,304,0,0,4,0,1519697374,0.2869915397093148,0.0,0.9467923091566723,0.24713584288052373,0.0,0.0,0.6666666666666666,0.0,0.2684482948016472
amantina05/react-2-afternoon,https://github.com/amantina05/react-2-afternoon,2019-11-27T03:39:10+09,2019-12-01 01:47:47+09:00,1,10002,25,0,0,1,0,1575132467,1.0,0.0,0.950885208452313,0.018821603927986905,0.0,0.0,0.16666666666666666,0.0,0.2670466848808708
jordanmbush/react-2-afternoon,https://github.com/jordanmbush/react-2-afternoon,2018-01-30T06:27:17+09,2018-01-30 13:14:08+09:00,10,9171,30,0,0,1,0,1517285648,0.25597182009049835,0.8181818181818182,0.8717875499714449,0.022913256955810146,0.0,0.0,0.16666666666666666,0.0,0.2669401389832798
SheaClose/employee-manager,https://github.com/SheaClose/employee-manager,2017-09-17T02:53:39+09,2017-10-04 05:48:38+09:00,1,1263,1022,0,686,0,0,1507063718,0.12449693340636915,0.0,0.11907481439177613,0.8346972176759411,0.0,1.0,0.0,0.0,0.2597836206842608
bfrest/react-2-afternoon,https://github.com/bfrest/react-2-afternoon,2018-04-15T04:31:34+09,2018-04-23 00:25:14+09:00,1,9813,350,0,0,3,0,1524410714,0.347614713846075,0.0,0.9328954882924043,0.28477905073649756,0.0,0.0,0.5,0.0,0.2581611566093721
sdserage/employee-manager,https://github.com/sdserage/employee-manager,2017-09-12T04:57:00+09,2017-09-12 09:32:12+09:00,10,8020,143,0,0,1,0,1505176332,0.1002212965668279,0.8181818181818182,0.7622311060346468,0.11538461538461539,0.0,0.0,0.16666666666666666,0.0,0.2453356878543219
bkchu/react-2-afternoon,https://github.com/bkchu/react-2-afternoon,2018-02-27T03:09:17+09,2018-02-27 10:09:58+09:00,10,1385,271,0,0,3,0,1519693798,0.2869455450493257,0.8181818181818182,0.13068722634684943,0.22013093289689034,0.0,0.0,0.5,0.0,0.24449319030936045
